episode,step,reward,length,running_avg,epsilon
1391,279185,700.66,250,570.51,0.1
1392,279435,708.87,250,572.88,0.1
1393,279685,657.04,250,575.25,0.1
1394,279935,254.74,250,570.37,0.1
1395,280185,811.88,250,572.0,0.1
1396,280435,651.68,250,569.94,0.1
1397,280685,860.57,250,577.17,0.1
1398,280935,749.23,250,579.7,0.1
1399,281128,211.12,193,575.08,0.1
1400,281378,768.61,250,575.19,0.1
1401,281628,668.33,250,575.92,0.1
1402,281878,869.7,250,579.42,0.1
1403,282128,346.2,250,575.29,0.1
1404,282378,548.41,250,576.62,0.1
1405,282628,834.55,250,578.44,0.1
1406,282878,825.27,250,579.71,0.1
1407,283128,726.57,250,583.8,0.1
1408,283378,474.68,250,582.0,0.1
1409,283628,799.25,250,584.57,0.1
1410,283878,745.02,250,588.15,0.1
1411,284128,420.83,250,589.08,0.1
1412,284378,478.07,250,588.12,0.1
1413,284628,630.26,250,586.74,0.1
1414,284878,781.36,250,589.62,0.1
1415,285128,469.02,250,591.37,0.1
1416,285378,673.97,250,591.17,0.1
1417,285628,799.65,250,595.77,0.1
1418,285878,539.29,250,595.57,0.1
1419,286111,318.56,233,591.35,0.1
1420,286361,849.02,250,592.61,0.1
1421,286611,643.06,250,593.12,0.1
1422,286861,892.09,250,598.16,0.1
1423,287111,582.1,250,595.71,0.1
1424,287361,340.37,250,590.4,0.1
1425,287611,503.17,250,591.27,0.1
1426,287861,835.06,250,592.12,0.1
1427,288111,476.67,250,588.65,0.1
1428,288311,1020.1,200,594.4,0.1
1429,288561,550.15,250,596.0,0.1
1430,288811,716.25,250,601.46,0.1
1431,289061,752.11,250,602.36,0.1
1432,289306,585.21,245,601.15,0.1
1433,289556,741.73,250,603.03,0.1
1434,289806,808.77,250,606.53,0.1
1435,290056,677.07,250,610.38,0.1
1436,290306,702.43,250,610.22,0.1
1437,290556,631.48,250,614.43,0.1
1438,290806,778.79,250,613.84,0.1
1439,291056,433.58,250,615.37,0.1
1440,291306,790.0,250,616.72,0.1
1441,291537,472.51,231,618.15,0.1
1442,291787,464.78,250,619.63,0.1
1443,292037,791.89,250,620.1,0.1
1444,292287,786.45,250,620.29,0.1
1445,292537,448.59,250,621.38,0.1
1446,292787,725.94,250,621.01,0.1
1447,293037,447.04,250,618.54,0.1
1448,293287,703.08,250,617.29,0.1
1449,293537,852.03,250,617.59,0.1
1450,293787,419.88,250,614.03,0.1
1451,294037,870.8,250,621.6,0.1
1452,294287,739.23,250,622.48,0.1
1453,294537,806.47,250,622.14,0.1
1454,294772,479.61,235,619.58,0.1
1455,295022,832.38,250,620.19,0.1
1456,295272,514.58,250,623.5,0.1
1457,295522,710.34,250,627.23,0.1
1458,295772,793.77,250,630.34,0.1
1459,296022,514.04,250,627.03,0.1
1460,296204,397.16,182,623.3,0.1
1461,296454,709.35,250,624.26,0.1
1462,296704,547.84,250,627.44,0.1
1463,296945,498.3,241,624.27,0.1
1464,297195,265.03,250,623.31,0.1
1465,297445,821.15,250,624.23,0.1
1466,297695,842.86,250,623.96,0.1
1467,297926,304.91,231,619.75,0.1
1468,298176,658.62,250,617.93,0.1
1469,298426,763.64,250,622.74,0.1
1470,298676,836.62,250,626.14,0.1
1471,298926,771.38,250,626.03,0.1
1472,299176,774.58,250,629.99,0.1
1473,299367,205.81,191,625.65,0.1
1474,299617,745.88,250,630.64,0.1
1475,299867,807.97,250,631.91,0.1
1476,300117,517.19,250,628.38,0.1
1477,300367,841.18,250,629.63,0.1
1478,300617,803.78,250,634.53,0.1
1479,300867,436.59,250,634.49,0.1
1480,301004,53.21,137,626.63,0.1
1481,301163,246.16,159,623.08,0.1
1482,301373,373.04,210,620.1,0.1
1483,301623,636.69,250,622.22,0.1
1484,301873,512.58,250,621.75,0.1
1485,302123,587.68,250,627.43,0.1
1486,302373,592.98,250,626.98,0.1
1487,302623,359.7,250,625.4,0.1
1488,302807,229.7,184,621.62,0.1
1489,303057,747.52,250,625.49,0.1
1490,303307,762.6,250,626.58,0.1
1491,303557,852.94,250,628.1,0.1
1492,303807,530.0,250,626.31,0.1
1493,304057,526.17,250,625.0,0.1
1494,304307,820.89,250,630.66,0.1
1495,304557,500.9,250,627.55,0.1
1496,304807,696.87,250,628.01,0.1
1497,305057,710.63,250,626.51,0.1
1498,305307,846.62,250,627.48,0.1
1499,305557,837.86,250,633.75,0.1
1500,305807,538.23,250,631.44,0.1
1501,305989,295.28,182,627.71,0.1
1502,306198,377.94,209,622.8,0.1
1503,306448,751.97,250,626.85,0.1
1504,306698,362.05,250,624.99,0.1
1505,306948,654.72,250,623.19,0.1
1506,307198,698.11,250,621.92,0.1
1507,307448,707.69,250,621.73,0.1
1508,307698,823.08,250,625.22,0.1
1509,307948,788.03,250,625.1,0.1
1510,308198,696.72,250,624.62,0.1
1511,308448,637.02,250,626.78,0.1
1512,308698,823.91,250,630.24,0.1
1513,308905,288.33,207,626.82,0.1
1514,309148,552.15,243,624.53,0.1
1515,309398,593.33,250,625.77,0.1
1516,309648,879.17,250,627.82,0.1
1517,309898,784.21,250,627.67,0.1
1518,310148,837.93,250,630.66,0.1
1519,310383,470.71,235,632.18,0.1
1520,310633,385.55,250,627.54,0.1
1521,310883,449.83,250,625.61,0.1
1522,311133,505.68,250,621.75,0.1
1523,311383,707.34,250,623.0,0.1
1524,311633,490.28,250,624.5,0.1
1525,311834,303.25,201,622.5,0.1
1526,312084,602.8,250,620.18,0.1
1527,312334,584.54,250,621.26,0.1
1528,312557,345.53,223,614.51,0.1
1529,312807,882.14,250,617.83,0.1
1530,313057,871.93,250,619.39,0.1
1531,313307,817.27,250,620.04,0.1
1532,313557,623.18,250,620.42,0.1
1533,313754,317.03,197,616.17,0.1
1534,314004,650.8,250,614.59,0.1
1535,314254,336.48,250,611.18,0.1
1536,314504,859.32,250,612.75,0.1
1537,314754,399.65,250,610.44,0.1
1538,315004,790.37,250,610.55,0.1
1539,315254,564.15,250,611.86,0.1
1540,315504,535.38,250,609.31,0.1
1541,315754,531.23,250,609.9,0.1
1542,316004,326.23,250,608.51,0.1
1543,316254,374.64,250,604.34,0.1
1544,316504,782.76,250,604.3,0.1
1545,316754,732.75,250,607.14,0.1
1546,316978,357.58,224,603.46,0.1
1547,317228,336.86,250,602.36,0.1
1548,317478,207.93,250,597.41,0.1
1549,317728,757.63,250,596.46,0.1
1550,317975,599.78,247,598.26,0.1
1551,318225,777.13,250,597.33,0.1
1552,318475,727.83,250,597.21,0.1
1553,318725,513.01,250,594.28,0.1
1554,318975,423.26,250,593.71,0.1
1555,319225,536.02,250,590.75,0.1
1556,319475,630.63,250,591.91,0.1
1557,319725,613.36,250,590.94,0.1
1558,319975,767.8,250,590.68,0.1
1559,320167,281.03,192,588.35,0.1
1560,320417,764.77,250,592.03,0.1
1561,320612,344.79,195,588.38,0.1
1562,320862,806.57,250,590.97,0.1
1563,321078,435.18,216,590.34,0.1
1564,321328,591.76,250,593.6,0.1
1565,321578,676.73,250,592.16,0.1
1566,321828,477.85,250,588.51,0.1
1567,322078,761.2,250,593.07,0.1
1568,322328,817.6,250,594.66,0.1
1569,322578,648.34,250,593.51,0.1
1570,322828,655.24,250,591.7,0.1
1571,323078,832.38,250,592.31,0.1
1572,323328,565.62,250,590.22,0.1
1573,323578,843.18,250,596.59,0.1
1574,323828,877.86,250,597.91,0.1
1575,324078,798.55,250,597.82,0.1
1576,324328,889.55,250,601.54,0.1
1577,324519,319.5,191,596.32,0.1
1578,324769,875.0,250,597.04,0.1
1579,324970,1019.8,201,602.87,0.1
1580,325220,770.97,250,610.05,0.1
1581,325470,783.27,250,615.42,0.1
1582,325720,418.18,250,615.87,0.1
1583,325970,860.71,250,618.11,0.1
1584,326220,718.18,250,620.16,0.1
1585,326470,444.26,250,618.73,0.1
1586,326720,708.87,250,619.89,0.1
1587,326970,840.48,250,624.7,0.1
1588,327220,729.63,250,629.7,0.1
1589,327470,611.48,250,628.34,0.1
1590,327720,757.14,250,628.28,0.1
1591,327970,860.29,250,628.35,0.1
1592,328220,395.5,250,627.01,0.1
1593,328470,777.78,250,629.53,0.1
1594,328720,831.6,250,629.63,0.1
1595,328970,483.62,250,629.46,0.1
1596,329220,859.26,250,631.08,0.1
1597,329470,590.48,250,629.88,0.1
1598,329720,693.1,250,628.35,0.1
1599,329970,702.12,250,626.99,0.1
1600,330220,776.67,250,629.37,0.1
1601,330470,875.0,250,635.17,0.1
1602,330720,719.4,250,638.59,0.1
1603,330970,755.7,250,638.62,0.1
1604,331220,821.35,250,643.22,0.1
1605,331470,730.77,250,643.98,0.1
1606,331720,497.32,250,641.97,0.1
1607,331860,162.23,140,636.51,0.1
1608,332110,285.52,250,631.14,0.1
1609,332360,403.7,250,627.29,0.1
1610,332610,797.16,250,628.3,0.1
1611,332860,478.01,250,626.71,0.1
1612,333110,764.95,250,626.12,0.1
1613,333343,331.21,233,626.55,0.1
1614,333593,423.65,250,625.26,0.1
1615,333843,762.42,250,626.95,0.1
1616,334093,852.7,250,626.69,0.1
1617,334343,662.06,250,625.47,0.1
1618,334593,596.77,250,623.06,0.1
1619,334757,242.85,164,620.78,0.1
1620,335007,892.28,250,625.85,0.1
1621,335257,805.45,250,629.4,0.1
1622,335507,784.62,250,632.19,0.1
1623,335682,270.66,175,627.82,0.1
1624,335826,171.21,144,624.63,0.1
1625,336076,856.38,250,630.16,0.1
1626,336326,750.34,250,631.64,0.1
1627,336576,539.29,250,631.19,0.1
1628,336826,707.27,250,634.8,0.1
1629,337068,402.9,242,630.01,0.1
1630,337318,325.53,250,624.55,0.1
1631,337565,320.35,247,619.58,0.1
1632,337815,486.71,250,618.21,0.1
1633,338065,717.54,250,622.22,0.1
1634,338315,839.29,250,624.1,0.1
1635,338565,753.82,250,628.28,0.1
1636,338815,424.75,250,623.93,0.1
1637,339065,642.84,250,626.36,0.1
1638,339315,496.58,250,623.43,0.1
1639,339565,458.14,250,622.37,0.1
1640,339815,755.17,250,624.56,0.1
1641,340065,699.21,250,626.24,0.1
1642,340315,804.11,250,631.02,0.1
1643,340565,862.69,250,635.9,0.1
1644,340784,446.95,219,632.54,0.1
1645,341034,724.1,250,632.46,0.1
1646,341284,572.96,250,634.61,0.1
1647,341447,217.44,163,633.42,0.1
1648,341697,758.21,250,638.92,0.1
1649,341887,359.69,190,634.94,0.1
1650,342137,850.82,250,637.45,0.1
1651,342387,825.17,250,637.93,0.1
1652,342637,576.26,250,636.42,0.1
1653,342887,759.65,250,638.88,0.1
1654,343122,369.44,235,638.34,0.1
1655,343372,800.64,250,640.99,0.1
1656,343622,852.22,250,643.21,0.1
1657,343798,318.86,176,640.26,0.1
1658,344048,456.82,250,637.15,0.1
1659,344298,710.53,250,641.45,0.1
1660,344548,523.76,250,639.04,0.1
1661,344798,792.86,250,643.52,0.1
1662,345048,714.04,250,642.59,0.1
1663,345298,630.64,250,644.55,0.1
1664,345534,449.15,236,643.12,0.1
1665,345784,768.51,250,644.04,0.1
1666,346034,362.33,250,642.88,0.1
1667,346283,1000.5,249,645.28,0.1
1668,346497,439.95,214,641.5,0.1
1669,346688,407.35,191,639.09,0.1
1670,346938,857.14,250,641.11,0.1
1671,347188,751.49,250,640.3,0.1
1672,347438,780.0,250,642.44,0.1
1673,347688,847.55,250,642.49,0.1
1674,347938,738.49,250,641.09,0.1
1675,348155,225.7,217,635.37,0.1
1676,348405,791.39,250,634.38,0.1
1677,348655,626.03,250,637.45,0.1
1678,348905,640.62,250,635.11,0.1
1679,349155,677.78,250,631.68,0.1
1680,349405,654.78,250,630.52,0.1
1681,349655,879.59,250,631.49,0.1
1682,349905,794.08,250,635.25,0.1
1683,350155,870.04,250,635.34,0.1
1684,350405,828.3,250,636.44,0.1
1685,350655,511.99,250,637.12,0.1
1686,350905,556.44,250,635.59,0.1
1687,351155,551.32,250,632.7,0.1
1688,351405,739.74,250,632.8,0.1
1689,351573,118.92,168,627.88,0.1
1690,351823,834.93,250,628.65,0.1
1691,352073,804.44,250,628.1,0.1
1692,352323,711.0,250,631.25,0.1
1693,352565,477.59,242,628.25,0.1
1694,352815,796.55,250,627.9,0.1
1695,353065,622.22,250,629.28,0.1
1696,353315,638.97,250,627.08,0.1
1697,353565,883.94,250,630.02,0.1
1698,353815,464.71,250,627.73,0.1
1699,354065,817.97,250,628.89,0.1
1700,354315,425.08,250,625.38,0.1
1701,354565,612.12,250,622.75,0.1
1702,354815,681.36,250,622.37,0.1
1703,355065,631.79,250,621.13,0.1
1704,355315,426.65,250,617.18,0.1
1705,355516,377.39,201,613.65,0.1
1706,355766,832.38,250,617.0,0.1
1707,356016,658.82,250,621.96,0.1
1708,356266,562.02,250,624.73,0.1
1709,356516,804.41,250,628.73,0.1
1710,356766,702.72,250,627.79,0.1
1711,357016,661.57,250,629.63,0.1
1712,357266,860.66,250,630.58,0.1
1713,357516,882.76,250,636.1,0.1
1714,357766,883.55,250,640.7,0.1
1715,358016,682.46,250,639.9,0.1
1716,358266,761.11,250,638.98,0.1
1717,358516,741.22,250,639.77,0.1
1718,358682,187.16,166,635.68,0.1
1719,358932,618.21,250,639.43,0.1
1720,359182,803.97,250,638.55,0.1
1721,359432,831.16,250,638.81,0.1
1722,359675,381.9,243,634.78,0.1
1723,359925,769.86,250,639.77,0.1
1724,360175,792.86,250,645.99,0.1
1725,360425,782.72,250,645.25,0.1
1726,360675,510.56,250,642.85,0.1
1727,360925,844.44,250,645.9,0.1
1728,361175,871.43,250,647.55,0.1
1729,361425,802.26,250,651.54,0.1
1730,361675,806.72,250,656.35,0.1
1731,361925,741.42,250,660.56,0.1
1732,362175,838.63,250,664.08,0.1
1733,362425,719.44,250,664.1,0.1
1734,362675,568.92,250,661.4,0.1
1735,362925,515.89,250,659.02,0.1
1736,363175,797.64,250,662.75,0.1
1737,363425,799.64,250,664.31,0.1
1738,363675,713.81,250,666.49,0.1
1739,363925,691.25,250,668.82,0.1
1740,364175,869.35,250,669.96,0.1
1741,364425,563.67,250,668.6,0.1
1742,364675,809.09,250,668.65,0.1
1743,364925,723.13,250,667.26,0.1
1744,365175,810.39,250,670.89,0.1
1745,365425,838.22,250,672.03,0.1
1746,365655,303.82,230,669.34,0.1
1747,365905,601.07,250,673.18,0.1
1748,366155,743.33,250,673.03,0.1
1749,366405,630.65,250,675.74,0.1
1750,366655,796.77,250,675.2,0.1
1751,366905,830.15,250,675.25,0.1
1752,367143,519.64,238,674.68,0.1
1753,367393,722.7,250,674.31,0.1
1754,367643,747.18,250,678.09,0.1
1755,367893,819.3,250,678.28,0.1
1756,368117,383.52,224,673.59,0.1
1757,368367,867.86,250,679.08,0.1
1758,368617,573.68,250,680.25,0.1
1759,368867,709.09,250,680.23,0.1
1760,369089,525.24,222,680.25,0.1
1761,369339,589.42,250,678.21,0.1
1762,369589,605.17,250,677.13,0.1
1763,369839,785.02,250,678.67,0.1
1764,370089,842.65,250,682.6,0.1
1765,370339,531.76,250,680.24,0.1
1766,370589,870.59,250,685.32,0.1
1767,370839,692.97,250,682.24,0.1
1768,371089,622.03,250,684.06,0.1
1769,371248,220.91,159,682.2,0.1
1770,371498,632.84,250,679.96,0.1
1771,371748,737.21,250,679.81,0.1
1772,371998,750.5,250,679.52,0.1
1773,372248,867.39,250,679.72,0.1
1774,372498,817.46,250,680.51,0.1
1775,372748,724.45,250,685.5,0.1
1776,372998,856.36,250,686.14,0.1
1777,373248,428.99,250,684.17,0.1
1778,373463,323.09,215,681.0,0.1
1779,373633,274.47,170,676.97,0.1
1780,373725,134.63,92,671.76,0.1
1781,373975,747.22,250,670.44,0.1
1782,374225,578.81,250,668.29,0.1
1783,374475,830.07,250,667.89,0.1
1784,374725,503.85,250,664.64,0.1
1785,374975,843.06,250,667.95,0.1
1786,375188,390.74,213,666.3,0.1
1787,375438,775.4,250,668.54,0.1
1788,375688,562.34,250,666.76,0.1
1789,375938,803.35,250,673.61,0.1
1790,376188,675.51,250,672.01,0.1
1791,376438,719.88,250,671.17,0.1
1792,376688,718.87,250,671.25,0.1
1793,376938,839.39,250,674.87,0.1
1794,377188,401.38,250,670.91,0.1
1795,377438,881.06,250,673.5,0.1
1796,377688,798.6,250,675.1,0.1
1797,377938,594.81,250,672.21,0.1
1798,378188,431.03,250,671.87,0.1
1799,378438,849.64,250,672.19,0.1
1800,378688,864.54,250,676.58,0.1
1801,378938,832.08,250,678.78,0.1
1802,379188,874.19,250,680.71,0.1
1803,379438,835.61,250,682.75,0.1
1804,379688,586.67,250,684.35,0.1
1805,379938,815.89,250,688.73,0.1
1806,380188,851.05,250,688.92,0.1
1807,380438,820.95,250,690.54,0.1
1808,380688,517.42,250,690.09,0.1
1809,380933,676.91,245,688.82,0.1
1810,381183,438.75,250,686.18,0.1
1811,381433,413.73,250,683.7,0.1
1812,381683,586.39,250,680.96,0.1
1813,381933,792.99,250,680.06,0.1
1814,382183,775.42,250,678.98,0.1
1815,382433,655.85,250,678.71,0.1
1816,382683,698.53,250,678.09,0.1
1817,382933,874.11,250,679.42,0.1
1818,383183,781.42,250,685.36,0.1
1819,383433,369.8,250,682.88,0.1
1820,383683,516.67,250,680.0,0.1
1821,383933,510.06,250,676.79,0.1
1822,384183,777.86,250,680.75,0.1
1823,384379,248.01,196,675.53,0.1
1824,384629,546.67,250,673.07,0.1
1825,384879,359.73,250,668.84,0.1
1826,385051,275.72,172,666.49,0.1
1827,385301,478.31,250,662.83,0.1
1828,385551,508.28,250,659.2,0.1
1829,385801,668.46,250,657.86,0.1
1830,386051,446.67,250,654.26,0.1
1831,386279,415.34,228,651.0,0.1
1832,386489,469.05,210,647.3,0.1
1833,386739,618.37,250,646.29,0.1
1834,386989,445.17,250,645.06,0.1
1835,387239,449.52,250,644.39,0.1
1836,387489,811.56,250,644.53,0.1
1837,387736,1001.3,247,646.55,0.1
1838,387986,848.1,250,647.89,0.1
1839,388192,471.61,206,645.69,0.1
1840,388442,718.82,250,644.19,0.1
1841,388692,570.85,250,644.26,0.1
1842,388942,862.15,250,644.79,0.1
1843,389192,855.88,250,646.12,0.1
1844,389442,856.23,250,646.58,0.1
1845,389692,755.67,250,645.75,0.1
1846,389942,727.24,250,649.99,0.1
1847,390192,469.44,250,648.67,0.1
1848,390442,821.15,250,649.45,0.1
1849,390692,602.88,250,649.17,0.1
1850,390942,701.2,250,648.21,0.1
1851,391192,600.0,250,645.91,0.1
1852,391442,756.68,250,648.28,0.1
1853,391692,562.3,250,646.68,0.1
1854,391942,715.18,250,646.36,0.1
1855,392192,675.86,250,644.93,0.1
1856,392442,799.28,250,649.08,0.1
1857,392654,457.37,212,644.98,0.1
1858,392904,617.61,250,645.42,0.1
1859,393099,327.06,195,641.6,0.1
1860,393349,881.34,250,645.16,0.1
1861,393599,853.57,250,647.8,0.1
1862,393849,807.89,250,649.83,0.1
1863,394099,495.96,250,646.94,0.1
1864,394349,712.9,250,645.64,0.1
1865,394599,461.69,250,644.94,0.1
1866,394849,682.61,250,643.06,0.1
1867,395099,660.38,250,642.73,0.1
1868,395349,789.24,250,644.4,0.1
1869,395599,688.96,250,649.09,0.1
1870,395849,631.79,250,649.07,0.1
1871,396099,748.99,250,649.19,0.1
1872,396349,708.51,250,648.77,0.1
1873,396599,661.44,250,646.71,0.1
1874,396849,804.93,250,646.59,0.1
1875,397099,670.55,250,646.05,0.1
1876,397349,629.73,250,643.78,0.1
1877,397599,866.17,250,648.15,0.1
1878,397849,787.32,250,652.8,0.1
1879,398099,879.87,250,658.85,0.1
1880,398349,527.76,250,662.78,0.1
1881,398599,864.84,250,663.96,0.1
1882,398849,393.67,250,662.11,0.1
1883,399099,823.64,250,662.04,0.1
1884,399349,636.15,250,663.37,0.1
1885,399597,376.09,248,658.7,0.1
1886,399847,467.11,250,659.46,0.1
