episode,step,reward,length,running_avg,epsilon
676,113917,508.0,250,464.94,0.1
677,114167,338.81,250,463.65,0.1
678,114417,519.86,250,467.57,0.1
679,114667,429.21,250,467.67,0.1
680,114837,230.04,170,467.17,0.1
681,115060,296.47,223,466.51,0.1
682,115177,23.52,117,462.09,0.1
683,115381,294.66,204,461.85,0.1
684,115631,570.45,250,464.62,0.1
685,115881,774.15,250,466.81,0.1
686,116131,297.84,250,465.45,0.1
687,116381,501.4,250,467.94,0.1
688,116631,478.75,250,471.92,0.1
689,116881,297.92,250,468.75,0.1
690,117049,227.8,168,467.15,0.1
691,117099,126.78,50,461.46,0.1
692,117332,398.05,233,460.32,0.1
693,117546,375.18,214,459.94,0.1
694,117796,344.85,250,457.69,0.1
695,118046,847.74,250,465.35,0.1
696,118285,321.89,239,463.43,0.1
697,118425,237.13,140,461.46,0.1
698,118607,191.91,182,460.78,0.1
699,118857,767.55,250,465.7,0.1
700,119107,617.17,250,469.52,0.1
701,119357,396.23,250,472.42,0.1
702,119568,188.33,211,468.96,0.1
703,119713,123.06,145,466.37,0.1
704,119963,590.79,250,466.8,0.1
705,120088,83.94,125,466.41,0.1
706,120338,597.33,250,471.29,0.1
707,120466,94.55,128,468.76,0.1
708,120716,474.14,250,467.35,0.1
709,120775,122.15,59,461.53,0.1
710,121004,405.38,229,460.34,0.1
711,121246,463.68,242,461.32,0.1
712,121428,308.81,182,459.31,0.1
713,121568,116.48,140,455.27,0.1
714,121648,122.44,80,450.69,0.1
715,121898,665.89,250,451.11,0.1
716,122148,431.6,250,448.17,0.1
717,122398,549.48,250,447.91,0.1
718,122648,345.23,250,447.27,0.1
719,122898,828.3,250,448.34,0.1
720,123148,817.49,250,453.09,0.1
721,123398,846.81,250,455.8,0.1
722,123648,584.37,250,455.44,0.1
723,123898,607.46,250,455.46,0.1
724,124148,721.82,250,458.28,0.1
725,124398,631.25,250,457.08,0.1
726,124648,417.12,250,455.05,0.1
727,124898,370.7,250,451.86,0.1
728,125047,144.08,149,444.62,0.1
729,125297,489.28,250,446.94,0.1
730,125547,805.45,250,449.9,0.1
731,125797,535.42,250,449.24,0.1
732,126003,320.21,206,451.04,0.1
733,126253,625.06,250,452.99,0.1
734,126311,135.81,58,449.83,0.1
735,126464,245.01,153,446.1,0.1
736,126714,822.81,250,450.12,0.1
737,126964,718.18,250,451.43,0.1
738,127214,768.51,250,453.34,0.1
739,127354,124.38,140,448.21,0.1
740,127541,207.67,187,445.57,0.1
741,127783,528.33,242,444.37,0.1
742,127850,139.5,67,443.89,0.1
743,128040,285.37,190,443.61,0.1
744,128290,837.5,250,447.7,0.1
745,128486,376.75,196,448.04,0.1
746,128688,221.92,202,445.28,0.1
747,128938,859.11,250,446.31,0.1
748,129024,104.14,86,437.2,0.1
749,129171,409.73,147,440.34,0.1
750,129359,301.04,188,438.66,0.1
751,129551,246.57,192,436.52,0.1
752,129801,754.79,250,435.9,0.1
753,130051,473.38,250,432.65,0.1
754,130184,86.13,133,429.95,0.1
755,130434,773.08,250,431.27,0.1
756,130684,729.43,250,434.82,0.1
757,130934,600.6,250,436.93,0.1
758,131081,107.87,147,434.66,0.1
759,131331,777.97,250,439.45,0.1
760,131577,327.88,246,440.19,0.1
761,131827,801.79,250,441.1,0.1
762,132066,282.25,239,440.72,0.1
763,132316,841.82,250,445.83,0.1
764,132566,850.5,250,447.53,0.1
765,132736,304.42,170,446.63,0.1
766,132986,618.45,250,449.91,0.1
767,133236,594.92,250,449.05,0.1
768,133486,813.09,250,453.42,0.1
769,133700,313.79,214,448.26,0.1
770,133931,353.85,231,448.47,0.1
771,134181,852.03,250,451.34,0.1
772,134375,279.99,194,448.59,0.1
773,134625,781.76,250,454.04,0.1
774,134875,305.32,250,449.21,0.1
775,135125,837.96,250,456.37,0.1
776,135199,122.83,74,452.52,0.1
777,135449,421.58,250,453.34,0.1
778,135699,794.2,250,456.09,0.1
779,135949,865.16,250,460.45,0.1
780,136099,120.72,150,459.35,0.1
781,136214,249.17,115,458.88,0.1
782,136464,849.64,250,467.14,0.1
783,136714,742.11,250,471.62,0.1
784,136964,823.08,250,474.14,0.1
785,137214,355.74,250,469.96,0.1
786,137386,309.03,172,470.07,0.1
787,137528,104.85,142,466.11,0.1
788,137778,601.49,250,467.33,0.1
789,138028,283.72,250,467.19,0.1
790,138189,252.94,161,467.44,0.1
791,138385,333.34,196,469.51,0.1
792,138635,507.14,250,470.6,0.1
793,138868,415.27,233,471.0,0.1
794,139118,561.71,250,473.17,0.1
795,139338,386.07,220,468.55,0.1
796,139588,846.81,250,473.8,0.1
797,139788,300.43,200,474.43,0.1
798,140038,836.91,250,480.88,0.1
799,140288,817.22,250,481.38,0.1
800,140538,846.43,250,483.67,0.1
801,140788,612.23,250,485.83,0.1
802,141038,808.13,250,492.03,0.1
803,141288,831.82,250,499.12,0.1
804,141518,408.0,230,497.29,0.1
805,141768,864.66,250,505.1,0.1
806,142018,287.0,250,501.99,0.1
807,142268,531.4,250,506.36,0.1
808,142518,600.35,250,507.63,0.1
809,142768,482.58,250,511.23,0.1
810,143018,504.9,250,512.22,0.1
811,143268,417.61,250,511.76,0.1
812,143518,761.82,250,516.29,0.1
813,143768,769.42,250,522.82,0.1
814,144018,593.5,250,527.53,0.1
815,144268,383.18,250,524.71,0.1
816,144518,279.42,250,523.18,0.1
817,144736,271.58,218,520.41,0.1
818,144986,597.84,250,522.93,0.1
819,145236,817.91,250,522.83,0.1
820,145486,780.15,250,522.45,0.1
821,145736,419.57,250,518.18,0.1
822,145986,672.58,250,519.06,0.1
823,146236,411.28,250,517.1,0.1
824,146472,349.69,236,513.38,0.1
825,146722,745.07,250,514.52,0.1
826,146972,892.28,250,519.27,0.1
827,147222,709.7,250,522.66,0.1
828,147472,590.72,250,527.13,0.1
829,147722,512.78,250,527.36,0.1
830,147913,226.44,191,521.57,0.1
831,148163,534.37,250,521.56,0.1
832,148413,766.67,250,526.03,0.1
833,148548,143.48,135,521.21,0.1
834,148798,390.0,250,523.75,0.1
835,149048,851.56,250,529.82,0.1
836,149233,302.31,185,524.61,0.1
837,149483,789.23,250,525.32,0.1
838,149692,336.6,209,521.0,0.1
839,149942,607.61,250,525.84,0.1
840,150192,508.76,250,528.85,0.1
841,150442,816.38,250,531.73,0.1
842,150692,843.86,250,538.77,0.1
843,150942,488.35,250,540.8,0.1
844,151192,859.3,250,541.02,0.1
845,151394,285.44,202,540.11,0.1
846,151644,604.63,250,543.93,0.1
847,151830,322.27,186,538.57,0.1
848,152080,857.65,250,546.1,0.1
849,152216,101.0,136,543.01,0.1
850,152466,294.03,250,542.94,0.1
851,152716,836.31,250,548.84,0.1
852,152966,761.7,250,548.91,0.1
853,153210,263.58,244,546.81,0.1
854,153460,764.66,250,553.6,0.1
855,153602,84.68,142,546.71,0.1
856,153852,641.38,250,545.83,0.1
857,154102,789.73,250,547.72,0.1
858,154352,382.04,250,550.47,0.1
859,154546,267.72,194,545.36,0.1
860,154796,846.04,250,550.54,0.1
861,154972,307.87,176,545.61,0.1
862,155179,418.87,207,546.97,0.1
863,155320,260.73,141,541.16,0.1
864,155570,825.29,250,540.91,0.1
865,155820,843.78,250,546.3,0.1
866,156070,393.46,250,544.05,0.1
867,156320,682.29,250,544.93,0.1
868,156570,789.63,250,544.69,0.1
869,156820,680.56,250,548.36,0.1
870,157070,524.18,250,550.06,0.1
871,157320,859.6,250,550.14,0.1
872,157570,817.24,250,555.51,0.1
873,157820,850.57,250,556.2,0.1
874,158070,563.27,250,558.78,0.1
875,158320,481.17,250,555.21,0.1
876,158570,806.47,250,562.05,0.1
877,158751,221.15,181,560.04,0.1
878,159001,805.88,250,560.16,0.1
879,159251,404.4,250,555.55,0.1
880,159501,641.83,250,560.76,0.1
881,159751,628.52,250,564.56,0.1
882,160001,555.56,250,561.62,0.1
883,160192,286.35,191,557.06,0.1
884,160442,777.7,250,556.6,0.1
885,160692,677.0,250,559.82,0.1
886,160942,775.0,250,564.48,0.1
887,161192,769.23,250,571.12,0.1
888,161442,782.13,250,572.93,0.1
889,161652,359.71,210,573.69,0.1
890,161858,303.22,206,574.19,0.1
891,162108,414.93,250,575.01,0.1
892,162358,610.1,250,576.03,0.1
893,162608,848.82,250,580.37,0.1
894,162858,636.51,250,581.12,0.1
895,163108,761.49,250,584.87,0.1
896,163358,703.21,250,583.44,0.1
897,163532,205.55,174,582.49,0.1
898,163708,255.43,176,576.67,0.1
899,163878,274.96,170,571.25,0.1
900,164128,857.2,250,571.36,0.1
901,164378,804.26,250,573.28,0.1
902,164628,859.41,250,573.79,0.1
903,164878,632.44,250,571.8,0.1
904,165128,549.18,250,573.21,0.1
905,165378,756.39,250,572.13,0.1
906,165554,278.44,176,572.04,0.1
907,165804,625.37,250,572.98,0.1
908,166054,796.19,250,574.94,0.1
909,166304,741.27,250,577.53,0.1
910,166554,676.36,250,579.24,0.1
911,166804,715.22,250,582.22,0.1
912,166954,63.67,150,575.24,0.1
913,167204,642.33,250,573.96,0.1
914,167344,107.56,140,569.1,0.1
915,167575,1007.7,231,575.35,0.1
916,167825,804.26,250,580.6,0.1
917,168075,780.47,250,585.69,0.1
918,168325,788.35,250,587.59,0.1
919,168575,896.71,250,588.38,0.1
920,168825,892.0,250,589.5,0.1
921,169075,828.57,250,593.59,0.1
922,169325,869.23,250,595.56,0.1
923,169575,825.37,250,599.7,0.1
924,169742,288.37,167,599.08,0.1
925,169992,811.95,250,599.75,0.1
926,170242,866.1,250,599.49,0.1
927,170464,1011.3,222,602.51,0.1
928,170713,417.32,249,600.77,0.1
929,170963,734.95,250,602.99,0.1
930,171184,429.33,221,605.02,0.1
931,171434,805.92,250,607.74,0.1
932,171630,406.55,196,604.14,0.1
933,171880,524.57,250,607.95,0.1
934,172130,535.29,250,609.4,0.1
935,172331,379.92,201,604.68,0.1
936,172581,414.18,250,605.8,0.1
937,172831,802.78,250,605.94,0.1
938,172967,126.76,136,603.84,0.1
939,173217,590.91,250,603.67,0.1
940,173467,847.74,250,607.06,0.1
941,173717,311.15,250,602.01,0.1
942,173967,837.72,250,601.95,0.1
943,174217,309.24,250,600.16,0.1
944,174467,769.57,250,599.26,0.1
945,174717,881.95,250,605.23,0.1
946,174898,262.48,181,601.8,0.1
947,175148,354.55,250,602.13,0.1
948,175398,409.11,250,597.64,0.1
949,175648,564.45,250,602.28,0.1
950,175898,670.19,250,606.04,0.1
951,176148,741.61,250,605.09,0.1
952,176398,584.04,250,603.31,0.1
953,176637,209.43,239,602.77,0.1
954,176887,766.4,250,602.79,0.1
955,177124,397.57,237,605.92,0.1
956,177374,479.66,250,604.3,0.1
957,177624,642.86,250,602.83,0.1
958,177853,1008.6,229,609.1,0.1
959,178103,380.84,250,610.23,0.1
960,178353,453.33,250,606.3,0.1
961,178603,889.8,250,612.12,0.1
962,178824,318.23,221,611.12,0.1
963,179074,816.67,250,616.67,0.1
964,179324,859.32,250,617.02,0.1
965,179574,384.38,250,612.42,0.1
966,179824,720.0,250,615.69,0.1
967,180074,585.26,250,614.72,0.1
968,180324,824.91,250,615.07,0.1
969,180574,470.09,250,612.96,0.1
970,180824,684.98,250,614.57,0.1
971,181074,861.67,250,614.59,0.1
972,181324,598.05,250,612.4,0.1
973,181574,444.59,250,608.34,0.1
974,181824,775.91,250,610.47,0.1
975,182074,819.0,250,613.85,0.1
976,182324,561.34,250,611.39,0.1
977,182574,662.06,250,615.8,0.1
978,182824,885.4,250,616.6,0.1
979,183074,487.36,250,617.43,0.1
980,183324,761.74,250,618.63,0.1
981,183574,441.67,250,616.76,0.1
982,183824,588.62,250,617.09,0.1
983,184074,786.86,250,622.1,0.1
984,184324,863.33,250,622.95,0.1
985,184574,885.07,250,625.03,0.1
986,184824,896.34,250,626.25,0.1
987,185074,676.17,250,625.31,0.1
988,185324,756.7,250,625.06,0.1
989,185574,726.8,250,628.73,0.1
990,185765,304.03,191,628.74,0.1
991,186015,582.85,250,630.42,0.1
992,186265,622.6,250,630.54,0.1
993,186515,860.71,250,630.66,0.1
994,186765,883.61,250,633.13,0.1
995,187015,545.27,250,630.97,0.1
996,187265,646.84,250,630.41,0.1
997,187515,767.69,250,636.03,0.1
998,187765,854.23,250,642.02,0.1
999,187970,226.41,205,641.53,0.1
1000,188189,1012.6,219,643.09,0.1
1001,188439,896.59,250,644.01,0.1
1002,188689,671.93,250,642.13,0.1
1003,188939,518.24,250,640.99,0.1
1004,189189,730.82,250,642.81,0.1
1005,189439,839.85,250,643.64,0.1
1006,189686,519.72,247,646.06,0.1
1007,189936,756.21,250,647.36,0.1
1008,190186,835.15,250,647.75,0.1
1009,190359,299.22,173,643.33,0.1
1010,190530,207.24,171,638.64,0.1
1011,190752,449.41,222,635.98,0.1
1012,191002,830.38,250,643.65,0.1
1013,191252,818.45,250,645.41,0.1
1014,191502,755.94,250,651.9,0.1
1015,191752,737.13,250,649.19,0.1
1016,192002,876.11,250,649.91,0.1
1017,192252,800.99,250,650.11,0.1
1018,192502,865.16,250,650.88,0.1
1019,192752,872.13,250,650.64,0.1
1020,193002,839.3,250,650.11,0.1
1021,193252,469.29,250,646.52,0.1
1022,193502,680.22,250,644.63,0.1
1023,193752,581.67,250,642.19,0.1
1024,194002,502.01,250,644.33,0.1
1025,194252,780.14,250,644.01,0.1
1026,194502,823.33,250,643.58,0.1
1027,194752,305.41,250,636.52,0.1
1028,195002,861.94,250,640.97,0.1
1029,195252,433.06,250,637.95,0.1
1030,195502,598.25,250,639.64,0.1
1031,195752,787.32,250,639.45,0.1
1032,196002,746.15,250,642.85,0.1
1033,196252,841.41,250,646.02,0.1
1034,196502,775.46,250,648.42,0.1
1035,196707,388.59,205,648.5,0.1
1036,196957,584.68,250,650.21,0.1
1037,197207,674.74,250,648.93,0.1
1038,197457,710.22,250,654.76,0.1
1039,197707,679.31,250,655.65,0.1
1040,197957,797.69,250,655.15,0.1
1041,198207,856.67,250,660.6,0.1
1042,198457,725.81,250,659.48,0.1
1043,198707,749.32,250,663.88,0.1
1044,198957,732.79,250,663.52,0.1
1045,199183,441.42,226,659.11,0.1
1046,199433,677.03,250,663.26,0.1
1047,199683,880.92,250,668.52,0.1
1048,199933,811.44,250,672.54,0.1
1049,200168,505.36,235,671.95,0.1
1050,200418,826.32,250,673.51,0.1
1051,200668,644.19,250,672.54,0.1
1052,200918,616.26,250,672.86,0.1
1053,201168,581.66,250,676.58,0.1
1054,201418,788.09,250,676.8,0.1
1055,201668,775.89,250,680.58,0.1
1056,201768,-33.2,100,675.46,0.1
1057,202018,762.68,250,676.65,0.1
1058,202268,560.37,250,672.17,0.1
1059,202518,556.86,250,673.93,0.1
1060,202768,651.63,250,675.91,0.1
1061,203018,846.97,250,675.49,0.1
1062,203225,383.62,207,676.14,0.1
1063,203475,868.75,250,676.66,0.1
1064,203725,869.6,250,676.76,0.1
1065,203872,121.92,147,674.14,0.1
1066,204122,631.29,250,673.25,0.1
1067,204372,889.58,250,676.3,0.1
1068,204622,809.39,250,676.14,0.1
1069,204872,804.21,250,679.48,0.1
1070,205122,847.57,250,681.11,0.1
1071,205372,788.03,250,680.37,0.1
1072,205622,839.3,250,682.78,0.1
1073,205872,848.72,250,686.82,0.1
1074,206122,789.26,250,686.96,0.1
1075,206372,850.35,250,687.27,0.1
1076,206622,749.83,250,689.16,0.1
1077,206872,751.45,250,690.05,0.1
1078,207120,397.57,248,685.17,0.1
1079,207370,722.43,250,687.52,0.1
1080,207620,859.6,250,688.5,0.1
1081,207870,422.66,250,688.31,0.1
1082,208069,382.23,199,686.25,0.1
1083,208319,864.03,250,687.02,0.1
1084,208569,693.44,250,685.32,0.1
1085,208819,341.56,250,679.89,0.1
1086,209069,823.08,250,679.15,0.1
1087,209319,810.98,250,680.5,0.1
1088,209569,684.98,250,679.78,0.1
1089,209819,794.16,250,680.46,0.1
1090,210069,881.48,250,686.23,0.1
1091,210319,857.93,250,688.98,0.1
1092,210569,464.78,250,687.4,0.1
1093,210819,577.29,250,684.57,0.1
1094,211069,548.21,250,681.22,0.1
1095,211319,524.06,250,681.0,0.1
1096,211569,684.95,250,681.39,0.1
1097,211819,780.0,250,681.51,0.1
1098,212069,769.57,250,680.66,0.1
1099,212319,784.89,250,686.25,0.1
1100,212569,794.93,250,684.07,0.1
1101,212819,817.65,250,683.28,0.1
1102,213069,830.33,250,684.86,0.1
1103,213245,231.03,176,681.99,0.1
1104,213495,892.54,250,683.61,0.1
1105,213689,281.1,194,678.02,0.1
1106,213939,859.68,250,681.42,0.1
1107,214164,436.13,225,678.22,0.1
1108,214414,782.35,250,677.69,0.1
1109,214664,847.53,250,683.18,0.1
1110,214914,884.06,250,689.94,0.1
1111,215164,855.02,250,694.0,0.1
1112,215414,815.19,250,693.85,0.1
1113,215612,478.94,198,690.45,0.1
1114,215850,1005.1,238,692.94,0.1
1115,216100,571.38,250,691.29,0.1
1116,216350,620.24,250,688.73,0.1
1117,216600,462.7,250,685.35,0.1
1118,216850,801.06,250,684.7,0.1
1119,217100,737.13,250,683.35,0.1
1120,217350,574.5,250,680.71,0.1
1121,217600,868.35,250,684.7,0.1
1122,217850,858.33,250,686.48,0.1
1123,218100,456.23,250,685.22,0.1
1124,218350,873.98,250,688.94,0.1
1125,218600,810.65,250,689.25,0.1
1126,218850,580.85,250,686.82,0.1
1127,219100,824.4,250,692.01,0.1
1128,219350,552.3,250,688.92,0.1
1129,219600,896.2,250,693.55,0.1
1130,219850,821.05,250,695.78,0.1
1131,220100,848.45,250,696.39,0.1
1132,220350,889.09,250,697.82,0.1
1133,220600,596.25,250,695.37,0.1
1134,220850,789.57,250,695.51,0.1
1135,221100,616.98,250,697.79,0.1
1136,221350,867.32,250,700.62,0.1
1137,221600,882.46,250,702.69,0.1
1138,221850,860.66,250,704.2,0.1
1139,222100,862.12,250,706.03,0.1
1140,222350,643.24,250,704.48,0.1
1141,222600,815.79,250,704.07,0.1
1142,222850,838.46,250,705.2,0.1
1143,223074,1010.5,224,707.81,0.1
1144,223324,811.88,250,708.6,0.1
1145,223574,816.39,250,712.35,0.1
1146,223824,374.23,250,709.32,0.1
1147,224074,642.95,250,706.95,0.1
1148,224324,872.79,250,707.56,0.1
1149,224478,164.7,154,704.15,0.1
1150,224728,827.05,250,704.16,0.1
1151,224978,813.36,250,705.85,0.1
1152,225228,893.38,250,708.62,0.1
1153,225478,872.03,250,711.53,0.1
1154,225728,874.64,250,712.39,0.1
1155,225978,731.65,250,711.95,0.1
1156,226228,826.91,250,720.55,0.1
1157,226478,847.96,250,721.4,0.1
1158,226728,882.94,250,724.63,0.1
1159,226978,867.0,250,727.73,0.1
1160,227202,1010.6,224,731.32,0.1
1161,227452,890.2,250,731.75,0.1
1162,227702,420.2,250,732.12,0.1
1163,227952,879.66,250,732.23,0.1
1164,228202,848.45,250,732.02,0.1
1165,228411,259.83,209,733.39,0.1
1166,228661,855.63,250,735.64,0.1
1167,228911,841.63,250,735.16,0.1
1168,229161,765.9,250,734.72,0.1
1169,229411,467.49,250,731.36,0.1
1170,229661,828.57,250,731.17,0.1
1171,229911,880.92,250,732.1,0.1
1172,230161,740.28,250,731.11,0.1
1173,230411,878.72,250,731.41,0.1
1174,230661,310.6,250,726.62,0.1
1175,230911,670.59,250,724.82,0.1
1176,231161,786.27,250,725.19,0.1
1177,231411,861.4,250,726.28,0.1
1178,231661,805.3,250,730.36,0.1
1179,231911,892.4,250,732.06,0.1
1180,232161,678.23,250,730.25,0.1
1181,232411,859.32,250,734.61,0.1
1182,232661,853.33,250,739.33,0.1
1183,232911,884.96,250,739.53,0.1
1184,233161,862.59,250,741.23,0.1
1185,233411,842.97,250,746.24,0.1
1186,233661,664.9,250,744.66,0.1
1187,233911,660.0,250,743.15,0.1
1188,234161,845.58,250,744.75,0.1
1189,234411,851.05,250,745.32,0.1
1190,234661,755.77,250,744.07,0.1
1191,234873,415.2,212,739.64,0.1
1192,235123,670.73,250,741.7,0.1
1193,235373,745.9,250,743.38,0.1
1194,235623,769.13,250,745.59,0.1
1195,235873,822.22,250,748.58,0.1
1196,236123,865.12,250,750.38,0.1
1197,236338,1014.3,215,752.72,0.1
1198,236588,889.8,250,753.92,0.1
1199,236838,621.0,250,752.28,0.1
1200,237088,824.14,250,752.58,0.1
1201,237338,565.4,250,750.05,0.1
1202,237588,843.33,250,750.18,0.1
1203,237778,403.09,190,751.9,0.1
1204,238028,839.07,250,751.37,0.1
1205,238278,479.58,250,753.35,0.1
1206,238528,504.94,250,749.81,0.1
1207,238778,631.34,250,751.76,0.1
1208,239028,826.67,250,752.2,0.1
1209,239278,794.16,250,751.67,0.1
1210,239528,435.03,250,747.18,0.1
1211,239778,734.51,250,745.97,0.1
1212,239991,378.95,213,741.61,0.1
1213,240241,829.29,250,745.11,0.1
1214,240491,883.16,250,743.89,0.1
1215,240741,802.6,250,746.21,0.1
1216,240991,765.38,250,747.66,0.1
1217,241241,824.29,250,751.27,0.1
1218,241491,506.35,250,748.33,0.1
1219,241741,727.48,250,748.23,0.1
1220,241991,872.51,250,751.21,0.1
1221,242241,854.06,250,751.07,0.1
1222,242406,129.8,165,743.78,0.1
1223,242656,870.15,250,747.92,0.1
1224,242906,797.23,250,747.15,0.1
1225,243156,896.06,250,748.01,0.1
1226,243308,192.33,152,744.12,0.1
1227,243558,808.52,250,743.96,0.1
1228,243808,865.28,250,747.09,0.1
1229,244058,552.04,250,743.65,0.1
1230,244308,825.93,250,743.7,0.1
1231,244558,819.23,250,743.41,0.1
1232,244800,408.86,242,738.61,0.1
1233,245043,524.71,243,737.89,0.1
1234,245293,625.42,250,736.25,0.1
1235,245543,869.92,250,738.78,0.1
1236,245793,859.18,250,738.7,0.1
1237,246043,508.86,250,734.96,0.1
1238,246293,768.9,250,734.04,0.1
1239,246543,820.75,250,733.63,0.1
1240,246793,800.68,250,735.21,0.1
1241,246995,331.54,202,730.36,0.1
1242,247245,846.13,250,730.44,0.1
1243,247428,308.94,183,723.42,0.1
1244,247678,870.59,250,724.01,0.1
1245,247928,739.36,250,723.24,0.1
1246,248178,860.0,250,728.1,0.1
1247,248428,818.03,250,729.85,0.1
1248,248678,857.65,250,729.7,0.1
1249,248928,888.37,250,736.93,0.1
1250,249178,633.55,250,735.0,0.1
1251,249428,846.49,250,735.33,0.1
1252,249678,523.29,250,731.63,0.1
1253,249928,609.9,250,729.01,0.1
1254,250149,1011.8,221,730.38,0.1
1255,250399,834.87,250,731.41,0.1
1256,250649,825.53,250,731.4,0.1
1257,250899,728.38,250,730.2,0.1
1258,251149,804.26,250,729.42,0.1
1259,251399,763.06,250,728.38,0.1
1260,251649,841.61,250,726.69,0.1
1261,251899,844.44,250,726.23,0.1
1262,252149,867.21,250,730.7,0.1
1263,252399,836.76,250,730.27,0.1
1264,252649,879.24,250,730.58,0.1
1265,252899,858.04,250,736.56,0.1
1266,253149,809.75,250,736.1,0.1
1267,253399,871.93,250,736.4,0.1
1268,253649,760.63,250,736.35,0.1
1269,253899,843.93,250,740.12,0.1
1270,254149,760.0,250,739.43,0.1
1271,254399,823.91,250,738.86,0.1
1272,254649,824.19,250,739.7,0.1
1273,254899,771.19,250,738.62,0.1
1274,255149,829.29,250,743.81,0.1
1275,255399,804.44,250,745.15,0.1
1276,255620,492.02,221,742.21,0.1
1277,255870,729.19,250,740.88,0.1
1278,256120,841.58,250,741.25,0.1
1279,256370,812.39,250,740.45,0.1
1280,256620,727.34,250,740.94,0.1
1281,256870,458.56,250,736.93,0.1
1282,257052,241.85,182,730.82,0.1
1283,257300,299.08,248,724.96,0.1
1284,257550,802.91,250,724.36,0.1
1285,257800,744.07,250,723.37,0.1
1286,258050,876.03,250,725.48,0.1
1287,258273,309.61,223,721.98,0.1
1288,258523,377.61,250,717.3,0.1
1289,258773,864.43,250,717.43,0.1
1290,259023,800.38,250,717.88,0.1
1291,259273,865.16,250,722.38,0.1
1292,259460,288.55,187,718.56,0.1
1293,259710,885.13,250,719.95,0.1
1294,259956,1001.9,246,722.28,0.1
1295,260206,801.96,250,722.07,0.1
1296,260456,850.0,250,721.92,0.1
1297,260688,1007.3,232,721.85,0.1
1298,260938,603.83,250,718.99,0.1
1299,261188,690.94,250,719.69,0.1
1300,261438,749.82,250,718.95,0.1
1301,261688,869.18,250,721.99,0.1
1302,261938,408.96,250,717.64,0.1
1303,262188,571.87,250,719.33,0.1
1304,262438,645.7,250,717.4,0.1
1305,262688,830.07,250,720.9,0.1
1306,262938,591.13,250,721.76,0.1
1307,263123,218.6,185,717.64,0.1
1308,263373,765.72,250,717.03,0.1
1309,263623,692.33,250,716.01,0.1
1310,263873,788.89,250,719.55,0.1
1311,264123,873.06,250,720.93,0.1
1312,264373,859.26,250,725.74,0.1
1313,264623,789.66,250,725.34,0.1
1314,264873,870.2,250,725.21,0.1
1315,265123,712.87,250,724.31,0.1
1316,265373,876.27,250,725.42,0.1
1317,265623,885.77,250,726.04,0.1
1318,265873,882.08,250,729.79,0.1
1319,266123,717.12,250,729.69,0.1
1320,266373,893.17,250,729.9,0.1
1321,266623,868.2,250,730.04,0.1
1322,266873,763.16,250,736.37,0.1
1323,267123,552.78,250,733.2,0.1
1324,267373,831.65,250,733.54,0.1
1325,267623,858.21,250,733.16,0.1
1326,267873,844.06,250,739.68,0.1
1327,268123,651.59,250,738.11,0.1
1328,268373,868.31,250,738.14,0.1
1329,268623,822.3,250,740.85,0.1
1330,268873,763.16,250,740.22,0.1
1331,269047,302.66,174,735.05,0.1
1332,269297,780.95,250,738.77,0.1
1333,269446,128.52,149,734.81,0.1
1334,269696,861.54,250,737.17,0.1
1335,269946,827.49,250,736.75,0.1
1336,270196,653.42,250,734.69,0.1
1337,270446,826.53,250,737.87,0.1
1338,270696,870.8,250,738.89,0.1
1339,270946,583.12,250,736.51,0.1
1340,271196,869.7,250,737.2,0.1
1341,271446,859.56,250,742.48,0.1
1342,271696,877.44,250,742.79,0.1
1343,271946,896.31,250,748.67,0.1
1344,272196,896.76,250,748.93,0.1
1345,272446,618.54,250,747.72,0.1
1346,272696,884.31,250,747.96,0.1
1347,272946,764.52,250,747.43,0.1
1348,273196,886.35,250,747.72,0.1
1349,273446,849.42,250,747.33,0.1
1350,273696,878.02,250,749.77,0.1
1351,273946,633.92,250,747.65,0.1
1352,274196,810.03,250,750.51,0.1
1353,274420,854.94,224,752.96,0.1
1354,274670,882.88,250,751.67,0.1
1355,274920,798.31,250,751.31,0.1
1356,275170,308.81,250,746.14,0.1
1357,275420,763.35,250,746.49,0.1
1358,275670,854.98,250,747.0,0.1
1359,275912,475.18,242,744.12,0.1
1360,276162,878.95,250,744.49,0.1
1361,276412,840.56,250,744.45,0.1
1362,276662,671.68,250,742.5,0.1
1363,276912,796.45,250,742.1,0.1
1364,277108,286.93,196,736.17,0.1
1365,277358,836.45,250,735.96,0.1
1366,277608,683.27,250,734.69,0.1
1367,277858,749.42,250,733.47,0.1
1368,278068,392.82,210,729.79,0.1
1369,278318,790.03,250,729.25,0.1
1370,278568,645.45,250,728.1,0.1
1371,278818,852.21,250,728.39,0.1
1372,279012,227.56,194,722.42,0.1
1373,279262,834.07,250,723.05,0.1
1374,279512,741.22,250,722.17,0.1
1375,279762,687.88,250,721.0,0.1
1376,280012,881.27,250,724.9,0.1
1377,280262,871.63,250,726.32,0.1
1378,280512,786.99,250,725.77,0.1
1379,280762,660.87,250,724.26,0.1
1380,281012,864.29,250,725.63,0.1
1381,281262,896.68,250,730.01,0.1
1382,281512,870.48,250,736.3,0.1
1383,281762,841.38,250,741.72,0.1
1384,282012,612.37,250,739.81,0.1
1385,282262,866.22,250,741.03,0.1
1386,282512,780.0,250,740.07,0.1
1387,282717,294.15,205,739.92,0.1
1388,282967,514.62,250,741.29,0.1
1389,283217,766.88,250,740.31,0.1
