episode,step,reward,length,running_avg,epsilon
1389,285348,835.06,250,751.41,0.1
1390,285598,874.64,250,751.46,0.1
1391,285848,624.25,250,749.29,0.1
1392,286098,814.68,250,754.12,0.1
1393,286348,727.46,250,753.18,0.1
1394,286598,777.68,250,755.53,0.1
1395,286785,430.95,187,751.66,0.1
1396,287035,651.68,250,750.29,0.1
1397,287270,361.2,235,745.67,0.1
1398,287520,736.92,250,746.41,0.1
1399,287770,852.55,250,746.59,0.1
1400,288020,867.15,250,746.34,0.1
1401,288270,691.79,250,744.6,0.1
1402,288520,831.82,250,744.6,0.1
1403,288770,713.29,250,743.07,0.1
1404,289020,606.05,250,741.34,0.1
1405,289270,827.27,250,741.34,0.1
1406,289520,803.91,250,742.68,0.1
1407,289770,807.75,250,743.59,0.1
1408,290020,822.08,250,744.22,0.1
1409,290270,866.42,250,746.15,0.1
1410,290505,537.64,235,743.13,0.1
1411,290755,871.63,250,743.25,0.1
1412,291005,833.55,250,743.07,0.1
1413,291255,844.08,250,743.85,0.1
1414,291505,801.69,250,747.64,0.1
1415,291685,318.57,180,744.46,0.1
1416,291935,595.21,250,743.04,0.1
1417,292185,799.65,250,742.99,0.1
1418,292435,842.86,250,743.21,0.1
1419,292685,571.28,250,740.16,0.1
1420,292935,864.71,250,740.79,0.1
1421,293185,702.08,250,739.77,0.1
1422,293435,726.09,250,738.63,0.1
1423,293685,717.9,250,740.59,0.1
1424,293935,765.44,250,740.54,0.1
1425,294185,728.57,250,741.03,0.1
1426,294435,666.23,250,739.36,0.1
1427,294685,516.67,250,736.58,0.1
1428,294935,881.68,250,742.39,0.1
1429,295185,838.08,250,745.35,0.1
1430,295435,596.11,250,743.51,0.1
1431,295685,808.45,250,743.25,0.1
1432,295935,858.02,250,744.9,0.1
1433,296185,518.71,250,741.39,0.1
1434,296435,854.39,250,742.85,0.1
1435,296685,508.28,250,741.9,0.1
1436,296935,550.46,250,739.09,0.1
1437,297185,890.74,250,739.32,0.1
1438,297435,879.8,250,739.15,0.1
1439,297685,870.15,250,739.47,0.1
1440,297935,800.0,250,738.54,0.1
1441,298185,556.14,250,735.46,0.1
1442,298435,694.02,250,735.51,0.1
1443,298685,853.67,250,735.53,0.1
1444,298935,570.33,250,733.01,0.1
1445,299185,711.91,250,731.52,0.1
1446,299435,818.09,250,730.9,0.1
1447,299685,844.25,250,731.38,0.1
1448,299935,761.54,250,730.09,0.1
1449,300185,896.31,250,730.48,0.1
1450,300435,621.71,250,729.57,0.1
1451,300685,834.31,250,734.16,0.1
1452,300935,816.4,250,734.16,0.1
1453,301185,770.5,250,736.69,0.1
1454,301435,663.07,250,735.45,0.1
1455,301685,857.3,250,736.24,0.1
1456,301935,896.53,250,736.37,0.1
1457,302185,720.69,250,736.13,0.1
1458,302435,845.05,250,735.77,0.1
1459,302685,449.71,250,734.34,0.1
1460,302935,793.99,250,734.44,0.1
1461,303185,810.07,250,733.71,0.1
1462,303435,840.2,250,735.98,0.1
1463,303685,714.39,250,736.83,0.1
1464,303935,884.66,250,743.27,0.1
1465,304185,717.2,250,742.17,0.1
1466,304417,1007.3,232,743.51,0.1
1467,304587,325.94,170,738.27,0.1
1468,304837,868.97,250,738.2,0.1
1469,305087,739.16,250,737.38,0.1
1470,305337,868.31,250,739.45,0.1
1471,305587,510.93,250,736.15,0.1
1472,305837,879.66,250,741.52,0.1
1473,306087,792.64,250,741.36,0.1
1474,306337,799.64,250,741.07,0.1
1475,306587,860.16,250,742.52,0.1
1476,306837,775.0,250,742.14,0.1
1477,307087,767.65,250,741.63,0.1
1478,307337,814.09,250,741.32,0.1
1479,307587,372.36,250,741.38,0.1
1480,307794,352.74,207,736.23,0.1
1481,308044,717.57,250,736.1,0.1
1482,308294,724.74,250,734.61,0.1
1483,308544,633.89,250,737.59,0.1
1484,308744,257.75,200,731.56,0.1
1485,308994,659.31,250,729.56,0.1
1486,309244,592.98,250,727.44,0.1
1487,309494,416.42,250,724.1,0.1
1488,309723,563.81,229,723.26,0.1
1489,309973,637.59,250,721.29,0.1
1490,310223,445.8,250,717.0,0.1
1491,310473,735.29,250,718.11,0.1
1492,310723,720.0,250,717.16,0.1
1493,310973,800.31,250,717.89,0.1
1494,311223,725.95,250,717.38,0.1
1495,311473,806.02,250,721.13,0.1
1496,311723,512.5,250,719.73,0.1
1497,311973,830.23,250,724.42,0.1
1498,312223,843.06,250,725.49,0.1
1499,312473,812.41,250,725.08,0.1
1500,312723,794.2,250,724.36,0.1
1501,312973,844.63,250,725.88,0.1
1502,313223,847.55,250,726.04,0.1
1503,313473,857.24,250,727.48,0.1
1504,313723,863.7,250,730.06,0.1
1505,313973,387.42,250,725.66,0.1
1506,314223,663.41,250,724.25,0.1
1507,314473,791.61,250,724.09,0.1
1508,314723,742.95,250,723.3,0.1
1509,314973,880.69,250,723.44,0.1
1510,315223,531.39,250,723.38,0.1
1511,315473,550.52,250,720.17,0.1
1512,315723,871.01,250,720.54,0.1
1513,315973,772.85,250,719.83,0.1
1514,316223,650.0,250,718.32,0.1
1515,316473,743.33,250,722.56,0.1
1516,316723,681.25,250,723.42,0.1
1517,316973,826.32,250,723.69,0.1
1518,317188,448.48,215,719.75,0.1
1519,317438,820.59,250,722.24,0.1
1520,317688,558.96,250,719.18,0.1
1521,317938,841.58,250,720.58,0.1
1522,318188,606.62,250,719.38,0.1
1523,318438,707.34,250,719.28,0.1
1524,318688,778.47,250,719.41,0.1
1525,318938,686.16,250,718.98,0.1
1526,319188,847.55,250,720.8,0.1
1527,319438,474.13,250,720.37,0.1
1528,319688,685.71,250,718.41,0.1
1529,319938,710.71,250,717.14,0.1
1530,320188,812.28,250,719.3,0.1
1531,320438,795.68,250,719.17,0.1
1532,320688,744.29,250,718.03,0.1
1533,320938,875.69,250,721.6,0.1
1534,321188,756.23,250,720.62,0.1
1535,321438,844.63,250,723.99,0.1
1536,321605,233.74,167,720.82,0.1
1537,321855,455.21,250,716.46,0.1
1538,322105,846.84,250,716.13,0.1
1539,322355,892.45,250,716.36,0.1
1540,322605,863.9,250,717.0,0.1
1541,322855,660.8,250,718.04,0.1
1542,323105,814.75,250,719.25,0.1
1543,323355,881.88,250,719.53,0.1
1544,323605,868.97,250,722.52,0.1
1545,323855,882.58,250,724.22,0.1
1546,324105,871.83,250,724.76,0.1
1547,324355,893.17,250,725.25,0.1
1548,324605,659.15,250,724.23,0.1
1549,324855,866.1,250,723.93,0.1
1550,325105,864.54,250,726.35,0.1
1551,325355,787.37,250,725.88,0.1
1552,325605,796.91,250,725.69,0.1
1553,325855,526.71,250,723.25,0.1
1554,326105,507.56,250,721.7,0.1
1555,326355,831.03,250,721.43,0.1
1556,326605,829.89,250,720.77,0.1
1557,326855,815.31,250,721.71,0.1
1558,327105,805.08,250,721.31,0.1
1559,327355,775.4,250,724.57,0.1
1560,327605,825.27,250,724.88,0.1
1561,327855,808.09,250,724.86,0.1
1562,328105,896.54,250,725.43,0.1
1563,328355,871.22,250,727.0,0.1
1564,328605,821.15,250,726.36,0.1
1565,328838,469.69,233,723.89,0.1
1566,329084,624.78,246,720.06,0.1
1567,329334,710.73,250,723.91,0.1
1568,329584,847.57,250,723.69,0.1
1569,329834,830.46,250,724.61,0.1
1570,330084,865.03,250,724.57,0.1
1571,330290,415.82,206,723.62,0.1
1572,330540,767.51,250,722.5,0.1
1573,330790,873.48,250,723.31,0.1
1574,331040,508.86,250,720.4,0.1
1575,331290,842.03,250,720.22,0.1
1576,331540,757.14,250,720.04,0.1
1577,331790,879.52,250,721.16,0.1
1578,332040,785.71,250,720.88,0.1
1579,332290,782.35,250,724.98,0.1
1580,332540,849.82,250,729.95,0.1
1581,332790,837.74,250,731.15,0.1
1582,333040,769.7,250,731.6,0.1
1583,333290,846.43,250,733.72,0.1
1584,333540,805.59,250,739.2,0.1
1585,333790,713.11,250,739.74,0.1
1586,334040,770.31,250,741.51,0.1
1587,334290,800.79,250,745.36,0.1
1588,334540,862.96,250,748.35,0.1
1589,334790,480.33,250,746.78,0.1
1590,335040,854.7,250,750.87,0.1
1591,335290,820.58,250,751.72,0.1
1592,335540,880.0,250,753.32,0.1
1593,335790,870.37,250,754.02,0.1
1594,336040,724.1,250,754.0,0.1
1595,336290,848.81,250,754.43,0.1
1596,336472,275.0,182,752.05,0.1
1597,336722,828.57,250,752.04,0.1
1598,336972,796.55,250,751.57,0.1
1599,337222,748.06,250,750.93,0.1
1600,337472,733.33,250,750.32,0.1
1601,337722,568.75,250,747.56,0.1
1602,337941,1012.6,219,749.21,0.1
1603,338191,886.58,250,749.51,0.1
1604,338441,892.51,250,749.79,0.1
1605,338690,1000.4,249,755.92,0.1
1606,338940,889.93,250,758.19,0.1
1607,339190,896.28,250,759.24,0.1
1608,339440,815.03,250,759.96,0.1
1609,339690,381.48,250,754.96,0.1
1610,339940,857.45,250,758.22,0.1
1611,340190,875.18,250,761.47,0.1
1612,340440,832.48,250,761.09,0.1
1613,340669,1008.4,229,763.44,0.1
1614,340919,818.92,250,765.13,0.1
1615,341169,846.31,250,766.16,0.1
1616,341419,832.43,250,767.67,0.1
1617,341669,819.61,250,767.6,0.1
1618,341919,887.1,250,771.99,0.1
1619,342169,851.14,250,772.3,0.1
1620,342419,861.39,250,775.32,0.1
1621,342669,860.0,250,775.51,0.1
1622,342919,803.85,250,777.48,0.1
1623,343169,793.77,250,778.34,0.1
1624,343419,781.36,250,778.37,0.1
1625,343669,712.08,250,778.63,0.1
1626,343919,794.56,250,778.1,0.1
1627,344169,814.29,250,781.5,0.1
1628,344419,827.27,250,782.92,0.1
1629,344669,685.23,250,782.66,0.1
1630,344919,786.52,250,782.4,0.1
1631,345169,825.08,250,782.7,0.1
1632,345419,639.88,250,781.65,0.1
1633,345669,784.21,250,780.74,0.1
1634,345869,484.29,200,778.02,0.1
1635,346119,737.21,250,776.95,0.1
1636,346281,202.53,162,776.63,0.1
1637,346531,866.22,250,780.74,0.1
1638,346781,823.81,250,780.51,0.1
1639,347031,836.05,250,779.95,0.1
1640,347225,344.27,194,774.75,0.1
1641,347475,821.26,250,776.36,0.1
1642,347725,786.99,250,776.08,0.1
1643,347975,855.22,250,775.81,0.1
1644,348159,1026.7,184,777.39,0.1
1645,348409,860.91,250,777.17,0.1
1646,348659,855.97,250,777.02,0.1
1647,348909,819.09,250,776.27,0.1
1648,349159,735.82,250,777.04,0.1
1649,349409,791.89,250,776.3,0.1
1650,349659,831.15,250,775.97,0.1
1651,349909,733.9,250,775.43,0.1
1652,350159,698.56,250,774.45,0.1
1653,350294,82.84,135,770.01,0.1
1654,350505,288.98,211,767.82,0.1
1655,350755,400.0,250,763.51,0.1
1656,351005,852.22,250,763.74,0.1
1657,351255,879.87,250,764.38,0.1
1658,351505,888.64,250,765.22,0.1
1659,351755,850.88,250,765.97,0.1
1660,352005,791.09,250,765.63,0.1
1661,352255,853.57,250,766.08,0.1
1662,352505,885.96,250,765.98,0.1
1663,352755,687.88,250,764.15,0.1
1664,353005,586.41,250,761.8,0.1
1665,353255,844.64,250,765.55,0.1
1666,353505,876.03,250,768.06,0.1
1667,353755,871.33,250,769.67,0.1
1668,354005,848.91,250,769.68,0.1
1669,354188,345.57,183,764.83,0.1
1670,354438,832.14,250,764.5,0.1
1671,354688,873.6,250,769.08,0.1
1672,354938,860.0,250,770.0,0.1
1673,355188,879.02,250,770.06,0.1
1674,355371,242.95,183,767.4,0.1
1675,355603,314.81,232,762.13,0.1
1676,355853,832.58,250,762.88,0.1
1677,356103,876.03,250,762.85,0.1
1678,356353,743.75,250,762.43,0.1
1679,356603,825.93,250,762.86,0.1
1680,356853,823.57,250,762.6,0.1
1681,357103,825.17,250,762.48,0.1
1682,357353,451.4,250,759.29,0.1
1683,357603,873.78,250,759.57,0.1
1684,357853,583.02,250,757.34,0.1
1685,358103,660.25,250,756.81,0.1
1686,358353,556.44,250,754.67,0.1
1687,358550,342.25,197,750.09,0.1
1688,358800,701.28,250,748.47,0.1
1689,359050,546.69,250,749.13,0.1
1690,359300,834.93,250,748.94,0.1
1691,359550,715.7,250,747.89,0.1
1692,359800,793.47,250,747.02,0.1
1693,360050,834.26,250,746.66,0.1
1694,360300,815.71,250,747.58,0.1
1695,360550,633.33,250,745.42,0.1
1696,360800,822.79,250,750.9,0.1
1697,361050,823.69,250,750.85,0.1
1698,361300,794.12,250,750.83,0.1
1699,361550,853.12,250,751.88,0.1
1700,361800,833.11,250,752.88,0.1
1701,362050,858.33,250,755.77,0.1
1702,362300,831.9,250,753.97,0.1
1703,362550,717.88,250,752.28,0.1
1704,362745,238.61,195,745.74,0.1
1705,362995,678.82,250,742.52,0.1
1706,363245,782.56,250,741.45,0.1
1707,363495,443.75,250,736.92,0.1
1708,363745,861.67,250,737.39,0.1
1709,363995,800.74,250,741.58,0.1
1710,364245,430.61,250,737.31,0.1
1711,364495,889.32,250,737.46,0.1
1712,364745,844.26,250,737.57,0.1
1713,364995,851.72,250,736.01,0.1
1714,365245,715.79,250,734.98,0.1
1715,365495,678.95,250,733.3,0.1
1716,365745,820.14,250,733.18,0.1
1717,365995,359.46,250,728.58,0.1
1718,366245,786.04,250,727.57,0.1
1719,366495,690.38,250,725.96,0.1
1720,366745,737.75,250,724.72,0.1
1721,366995,838.41,250,724.51,0.1
1722,367245,793.89,250,724.41,0.1
1723,367495,461.64,250,721.09,0.1
1724,367745,844.44,250,721.72,0.1
1725,367995,486.12,250,719.46,0.1
1726,368245,863.7,250,720.15,0.1
1727,368489,343.37,244,715.44,0.1
1728,368739,828.57,250,715.45,0.1
1729,368989,787.22,250,716.47,0.1
1730,369239,881.34,250,717.42,0.1
1731,369489,602.27,250,715.19,0.1
1732,369739,546.21,250,714.26,0.1
1733,369989,854.86,250,714.96,0.1
1734,370239,805.41,250,718.17,0.1
1735,370489,737.75,250,718.18,0.1
1736,370739,876.38,250,724.92,0.1
1737,370924,1026.3,185,726.52,0.1
1738,371174,722.82,250,725.51,0.1
1739,371424,862.96,250,725.78,0.1
1740,371674,846.36,250,730.8,0.1
1741,371924,867.63,250,731.26,0.1
1742,372174,825.32,250,731.65,0.1
1743,372424,828.57,250,731.38,0.1
1744,372674,856.99,250,729.68,0.1
1745,372924,884.56,250,729.92,0.1
1746,373174,800.96,250,729.37,0.1
1747,373424,754.09,250,728.72,0.1
1748,373674,783.33,250,729.19,0.1
1749,373924,540.87,250,726.68,0.1
1750,374174,848.39,250,726.86,0.1
1751,374424,844.85,250,727.97,0.1
1752,374674,779.86,250,728.78,0.1
1753,374924,882.27,250,736.77,0.1
1754,375174,750.5,250,741.39,0.1
1755,375383,1016.6,209,747.55,0.1
1756,375633,803.23,250,747.06,0.1
1757,375883,821.43,250,746.48,0.1
1758,376133,766.67,250,745.26,0.1
1759,376383,766.67,250,744.42,0.1
1760,376633,826.32,250,744.77,0.1
1761,376883,821.5,250,744.45,0.1
1762,377133,684.19,250,742.43,0.1
1763,377383,798.95,250,743.54,0.1
1764,377633,767.38,250,745.35,0.1
1765,377852,412.4,219,741.03,0.1
1766,378102,554.41,250,737.81,0.1
1767,378352,872.66,250,737.83,0.1
1768,378602,838.98,250,737.73,0.1
1769,378852,818.83,250,742.46,0.1
1770,379102,828.57,250,742.42,0.1
1771,379352,820.27,250,741.89,0.1
1772,379602,474.75,250,738.04,0.1
1773,379852,845.65,250,737.7,0.1
1774,380102,468.25,250,739.96,0.1
1775,380296,270.36,194,739.51,0.1
1776,380476,317.09,180,734.36,0.1
1777,380692,1013.9,216,735.74,0.1
1778,380942,848.05,250,736.78,0.1
1779,381192,807.53,250,736.6,0.1
1780,381442,855.48,250,736.92,0.1
1781,381692,441.67,250,733.08,0.1
1782,381864,285.5,172,731.42,0.1
1783,382114,854.55,250,731.23,0.1
1784,382364,638.46,250,731.78,0.1
1785,382614,889.32,250,734.07,0.1
1786,382864,631.29,250,734.82,0.1
1787,383114,852.08,250,739.92,0.1
1788,383364,867.53,250,741.58,0.1
1789,383614,844.24,250,744.56,0.1
1790,383864,845.58,250,744.67,0.1
1791,384114,726.09,250,744.77,0.1
1792,384364,835.85,250,745.19,0.1
1793,384614,852.86,250,745.38,0.1
1794,384864,822.87,250,745.45,0.1
1795,385114,888.64,250,748.0,0.1
1796,385364,763.64,250,747.41,0.1
1797,385614,835.06,250,747.53,0.1
1798,385864,820.69,250,747.79,0.1
1799,386114,619.42,250,745.45,0.1
1800,386364,715.6,250,744.28,0.1
1801,386614,726.07,250,742.96,0.1
1802,386864,812.9,250,742.77,0.1
1803,387114,846.97,250,744.06,0.1
1804,387364,806.67,250,749.74,0.1
1805,387614,868.85,250,751.64,0.1
1806,387864,868.53,250,752.5,0.1
1807,388114,765.61,250,755.72,0.1
1808,388300,1025.6,186,757.36,0.1
1809,388550,844.65,250,757.8,0.1
1810,388800,759.78,250,761.09,0.1
1811,389050,833.33,250,760.53,0.1
1812,389300,595.27,250,758.04,0.1
1813,389550,822.51,250,757.75,0.1
1814,389800,687.88,250,757.47,0.1
1815,390050,732.78,250,758.0,0.1
1816,390300,753.48,250,757.34,0.1
1817,390550,670.23,250,760.45,0.1
1818,390800,852.57,250,761.11,0.1
1819,391050,873.15,250,762.94,0.1
1820,391300,700.0,250,762.56,0.1
1821,391550,516.35,250,759.34,0.1
1822,391800,815.19,250,759.55,0.1
1823,392050,404.45,250,758.98,0.1
1824,392300,736.67,250,757.9,0.1
1825,392550,879.87,250,761.84,0.1
1826,392800,885.61,250,762.06,0.1
1827,393050,610.84,250,764.74,0.1
1828,393289,458.54,239,761.03,0.1
1829,393539,698.66,250,760.15,0.1
1830,393789,606.67,250,757.4,0.1
1831,394039,805.23,250,759.43,0.1
1832,394289,881.88,250,762.79,0.1
1833,394539,614.29,250,760.38,0.1
1834,394789,675.7,250,759.09,0.1
1835,395039,868.05,250,760.39,0.1
1836,395289,845.58,250,760.08,0.1
1837,395484,1022.1,195,760.04,0.1
1838,395734,823.88,250,761.05,0.1
1839,395984,868.64,250,761.11,0.1
1840,396234,830.31,250,760.95,0.1
1841,396484,840.44,250,760.67,0.1
1842,396734,868.45,250,761.11,0.1
1843,396984,844.85,250,761.27,0.1
1844,397234,825.93,250,760.96,0.1
1845,397484,875.95,250,760.87,0.1
1846,397734,667.44,250,759.54,0.1
1847,397984,629.17,250,758.29,0.1
1848,398234,828.32,250,758.74,0.1
1849,398484,468.69,250,758.01,0.1
1850,398734,436.14,250,753.89,0.1
1851,398984,860.71,250,754.05,0.1
1852,399234,779.48,250,754.05,0.1
1853,399484,798.36,250,753.21,0.1
1854,399734,817.49,250,753.88,0.1
1855,399984,458.62,250,748.3,0.1
