episode,step,reward,length,running_avg,epsilon
1389,291186,799.35,250,751.75,0.1
1390,291436,439.86,250,747.61,0.1
1391,291686,826.91,250,748.9,0.1
1392,291936,763.48,250,750.3,0.1
1393,292127,1023.6,191,751.64,0.1
1394,292377,637.0,250,749.95,0.1
1395,292614,1005.4,237,755.96,0.1
1396,292864,789.26,250,755.11,0.1
1397,293061,344.14,197,749.69,0.1
1398,293311,460.0,250,745.43,0.1
1399,293561,834.31,250,745.19,0.1
1400,293811,830.66,250,745.3,0.1
1401,294061,724.05,250,743.81,0.1
1402,294311,384.85,250,742.46,0.1
1403,294548,500.14,237,739.06,0.1
1404,294798,464.84,250,740.64,0.1
1405,295048,834.55,250,741.67,0.1
1406,295298,818.15,250,741.98,0.1
1407,295486,301.18,188,737.89,0.1
1408,295669,319.66,183,733.29,0.1
1409,295919,825.37,250,734.17,0.1
1410,296169,781.92,250,733.59,0.1
1411,296332,236.22,163,727.19,0.1
1412,296582,783.72,250,726.77,0.1
1413,296832,798.03,250,730.5,0.1
1414,297082,801.69,250,730.28,0.1
1415,297332,862.96,250,732.07,0.1
1416,297582,852.05,250,737.39,0.1
1417,297832,647.4,250,735.25,0.1
1418,298082,828.57,250,735.4,0.1
1419,298332,868.86,250,740.54,0.1
1420,298582,805.88,250,740.28,0.1
1421,298832,820.14,250,740.15,0.1
1422,299082,868.38,250,740.61,0.1
1423,299332,659.26,250,738.41,0.1
1424,299582,553.88,250,733.83,0.1
1425,299832,871.43,250,734.59,0.1
1426,300082,857.79,250,737.81,0.1
1427,300332,790.0,250,737.02,0.1
1428,300582,870.7,250,737.47,0.1
1429,300832,788.54,250,737.1,0.1
1430,301082,878.8,250,737.59,0.1
1431,301332,766.2,250,736.87,0.1
1432,301582,796.95,250,737.2,0.1
1433,301832,784.89,250,737.04,0.1
1434,302082,892.98,250,738.26,0.1
1435,302332,734.39,250,738.84,0.1
1436,302582,583.89,250,736.95,0.1
1437,302832,798.15,250,734.76,0.1
1438,303072,483.12,240,731.1,0.1
1439,303283,1015.7,211,732.73,0.1
1440,303533,419.55,250,728.16,0.1
1441,303783,850.88,250,729.25,0.1
1442,304005,356.08,222,724.3,0.1
1443,304255,807.34,250,723.63,0.1
1444,304505,841.39,250,726.41,0.1
1445,304755,514.42,250,723.95,0.1
1446,305005,831.74,250,723.5,0.1
1447,305234,1008.7,229,725.04,0.1
1448,305484,712.31,250,724.15,0.1
1449,305734,885.24,250,724.2,0.1
1450,305984,624.77,250,726.24,0.1
1451,306234,837.96,250,727.78,0.1
1452,306484,681.35,250,726.15,0.1
1453,306734,846.04,250,726.96,0.1
1454,306984,854.7,250,726.79,0.1
1455,307234,739.86,250,725.35,0.1
1456,307484,847.92,250,725.62,0.1
1457,307734,889.66,250,727.07,0.1
1458,307984,885.35,250,727.57,0.1
1459,308234,648.54,250,725.6,0.1
1460,308475,486.64,241,722.48,0.1
1461,308725,662.59,250,720.24,0.1
1462,308958,1007.1,233,723.95,0.1
1463,309208,862.12,250,723.64,0.1
1464,309458,390.8,250,720.22,0.1
1465,309708,864.16,250,720.6,0.1
1466,309937,490.54,229,717.03,0.1
1467,310187,805.72,250,718.45,0.1
1468,310437,882.76,250,724.09,0.1
1469,310645,413.3,208,720.18,0.1
1470,310895,847.18,250,721.14,0.1
1471,311145,784.24,250,720.31,0.1
1472,311395,781.36,250,721.86,0.1
1473,311645,580.98,250,719.51,0.1
1474,311895,753.05,250,725.24,0.1
1475,312145,876.1,250,727.42,0.1
1476,312395,884.37,250,731.87,0.1
1477,312645,877.94,250,731.72,0.1
1478,312895,796.91,250,731.14,0.1
1479,313145,528.05,250,729.19,0.1
1480,313395,865.16,250,732.05,0.1
1481,313645,862.84,250,731.92,0.1
1482,313895,896.56,250,732.14,0.1
1483,314145,605.88,250,734.82,0.1
1484,314395,866.89,250,735.93,0.1
1485,314645,687.97,250,734.15,0.1
1486,314785,177.97,140,728.02,0.1
1487,315035,658.21,250,728.02,0.1
1488,315285,829.05,250,731.19,0.1
1489,315535,1000.0,250,733.2,0.1
1490,315785,678.63,250,735.59,0.1
1491,316035,872.55,250,736.05,0.1
1492,316285,450.0,250,732.91,0.1
1493,316535,650.78,250,729.18,0.1
1494,316785,881.01,250,731.62,0.1
1495,317035,666.92,250,728.24,0.1
1496,317285,803.12,250,728.38,0.1
1497,317535,833.55,250,733.27,0.1
1498,317785,601.07,250,734.68,0.1
1499,318035,856.2,250,734.9,0.1
1500,318285,824.91,250,734.84,0.1
1501,318535,557.98,250,733.18,0.1
1502,318781,670.53,246,736.04,0.1
1503,319031,870.39,250,739.74,0.1
1504,319281,850.5,250,743.6,0.1
1505,319531,623.27,250,741.49,0.1
1506,319781,496.21,250,738.27,0.1
1507,320031,847.55,250,743.73,0.1
1508,320264,323.47,233,743.77,0.1
1509,320469,350.43,205,739.02,0.1
1510,320719,759.02,250,738.79,0.1
1511,320969,872.32,250,745.15,0.1
1512,321158,359.18,189,740.9,0.1
1513,321408,604.47,250,738.97,0.1
1514,321658,740.91,250,738.36,0.1
1515,321908,803.33,250,737.77,0.1
1516,322140,473.17,232,733.98,0.1
1517,322390,836.84,250,735.87,0.1
1518,322640,868.97,250,736.27,0.1
1519,322890,632.35,250,733.91,0.1
1520,323140,631.21,250,732.16,0.1
1521,323343,458.32,203,728.54,0.1
1522,323593,754.89,250,727.41,0.1
1523,323843,863.3,250,729.45,0.1
1524,324093,861.81,250,732.53,0.1
1525,324343,840.25,250,732.22,0.1
1526,324514,316.22,171,726.8,0.1
1527,324764,843.22,250,727.33,0.1
1528,325014,679.5,250,725.42,0.1
1529,325264,703.57,250,724.57,0.1
1530,325514,829.82,250,724.08,0.1
1531,325764,856.83,250,724.99,0.1
1532,326014,810.03,250,725.12,0.1
1533,326205,350.68,191,720.78,0.1
1534,326455,816.93,250,720.02,0.1
1535,326705,841.37,250,721.09,0.1
1536,326955,879.66,250,724.04,0.1
1537,327205,869.33,250,724.76,0.1
1538,327455,886.71,250,728.79,0.1
1539,327705,862.26,250,727.26,0.1
1540,327905,1020.2,200,733.26,0.1
1541,328155,773.75,250,732.49,0.1
1542,328405,749.18,250,736.42,0.1
1543,328655,881.63,250,737.17,0.1
1544,328905,858.62,250,737.34,0.1
1545,329155,893.03,250,741.13,0.1
1546,329405,723.94,250,740.05,0.1
1547,329650,567.53,245,735.64,0.1
1548,329900,717.07,250,735.68,0.1
1549,330150,869.49,250,735.53,0.1
1550,330400,825.53,250,737.53,0.1
1551,330523,25.89,123,729.41,0.1
1552,330773,793.47,250,730.53,0.1
1553,331023,810.96,250,730.18,0.1
1554,331273,609.3,250,727.73,0.1
1555,331523,781.23,250,728.14,0.1
1556,331773,852.03,250,728.18,0.1
1557,332023,802.28,250,727.31,0.1
1558,332273,513.56,250,723.59,0.1
1559,332523,746.65,250,724.57,0.1
1560,332773,857.3,250,728.28,0.1
1561,333023,888.97,250,730.54,0.1
1562,333273,751.21,250,727.99,0.1
1563,333489,467.56,216,724.04,0.1
1564,333739,770.97,250,727.84,0.1
1565,333989,664.15,250,725.84,0.1
1566,334239,858.48,250,729.52,0.1
1567,334489,717.03,250,728.63,0.1
1568,334737,1000.8,248,729.81,0.1
1569,334987,704.64,250,732.73,0.1
1570,335237,851.05,250,732.77,0.1
1571,335487,843.06,250,733.35,0.1
1572,335737,783.28,250,733.37,0.1
1573,335923,1025.6,186,737.82,0.1
1574,336173,553.14,250,735.82,0.1
1575,336423,889.13,250,735.95,0.1
1576,336673,840.77,250,735.51,0.1
1577,336881,445.81,208,731.19,0.1
1578,337131,853.57,250,731.76,0.1
1579,337381,857.52,250,735.05,0.1
1580,337631,792.47,250,734.33,0.1
1581,337881,880.54,250,734.5,0.1
1582,338131,700.0,250,732.54,0.1
1583,338381,864.29,250,735.12,0.1
1584,338631,595.8,250,732.41,0.1
1585,338881,811.48,250,733.65,0.1
1586,339131,766.89,250,739.54,0.1
1587,339381,804.76,250,741.0,0.1
1588,339631,881.48,250,741.53,0.1
1589,339881,850.82,250,740.03,0.1
1590,340131,798.95,250,741.24,0.1
1591,340381,896.39,250,741.48,0.1
1592,340631,892.0,250,745.9,0.1
1593,340881,888.89,250,748.28,0.1
1594,341131,873.94,250,748.21,0.1
1595,341381,889.76,250,750.44,0.1
1596,341631,640.74,250,748.81,0.1
1597,341881,865.99,250,749.14,0.1
1598,342131,803.45,250,751.16,0.1
1599,342381,843.46,250,751.03,0.1
1600,342631,873.33,250,751.52,0.1
1601,342881,690.62,250,752.84,0.1
1602,343127,491.87,246,751.06,0.1
1603,343377,772.48,250,750.08,0.1
1604,343561,1026.7,184,751.84,0.1
1605,343766,1018.3,205,755.79,0.1
1606,344016,829.28,250,759.12,0.1
1607,344266,799.63,250,758.64,0.1
1608,344516,824.84,250,763.65,0.1
1609,344766,851.85,250,768.67,0.1
1610,345016,864.54,250,769.72,0.1
1611,345242,455.7,226,765.56,0.1
1612,345492,781.03,250,769.78,0.1
1613,345742,881.68,250,772.55,0.1
1614,345992,852.7,250,773.67,0.1
1615,346242,886.58,250,774.5,0.1
1616,346492,589.19,250,775.66,0.1
1617,346740,415.27,248,771.44,0.1
1618,346990,835.48,250,771.11,0.1
1619,347240,453.55,250,769.32,0.1
1620,347490,880.69,250,771.82,0.1
1621,347740,856.36,250,775.8,0.1
1622,347990,819.87,250,776.45,0.1
1623,348240,892.67,250,776.74,0.1
1624,348490,832.2,250,776.44,0.1
1625,348739,628.59,249,774.33,0.1
1626,348989,512.24,250,776.29,0.1
1627,349239,853.57,250,776.39,0.1
1628,349489,892.73,250,778.52,0.1
1629,349739,802.68,250,779.51,0.1
1630,349989,584.4,250,777.06,0.1
1631,350239,586.4,250,774.36,0.1
1632,350489,610.98,250,772.36,0.1
1633,350739,717.54,250,776.03,0.1
1634,350989,850.0,250,776.36,0.1
1635,351239,860.13,250,776.55,0.1
1636,351489,883.5,250,776.59,0.1
1637,351739,896.62,250,776.86,0.1
1638,351989,826.98,250,776.27,0.1
1639,352147,186.8,158,769.51,0.1
1640,352397,888.28,250,768.19,0.1
1641,352647,825.2,250,768.71,0.1
1642,352897,790.41,250,769.12,0.1
1643,353147,866.42,250,768.97,0.1
1644,353397,830.91,250,768.69,0.1
1645,353647,880.46,250,768.56,0.1
1646,353897,874.84,250,770.07,0.1
1647,354147,741.42,250,771.81,0.1
1648,354397,806.72,250,772.71,0.1
1649,354576,426.78,179,768.28,0.1
1650,354826,808.2,250,768.11,0.1
1651,355076,893.22,250,776.78,0.1
1652,355326,846.04,250,777.31,0.1
1653,355576,598.25,250,775.18,0.1
1654,355826,838.31,250,777.47,0.1
1655,356044,374.34,218,773.4,0.1
1656,356294,882.94,250,773.71,0.1
1657,356544,859.73,250,774.28,0.1
1658,356748,1018.4,204,779.33,0.1
1659,356998,850.88,250,780.37,0.1
1660,357230,1007.3,232,781.87,0.1
1661,357430,387.18,200,776.86,0.1
1662,357680,885.96,250,778.2,0.1
1663,357930,735.02,250,780.88,0.1
1664,358180,879.09,250,781.96,0.1
1665,358430,837.72,250,783.7,0.1
1666,358680,756.16,250,782.67,0.1
1667,358930,896.42,250,784.47,0.1
1668,359180,863.5,250,783.09,0.1
1669,359430,863.9,250,784.69,0.1
1670,359668,1005.1,238,786.23,0.1
1671,359918,827.39,250,786.07,0.1
1672,360168,723.33,250,785.47,0.1
1673,360392,529.28,224,780.51,0.1
1674,360629,1005.5,237,785.03,0.1
1675,360879,696.2,250,783.1,0.1
1676,361099,335.22,220,778.05,0.1
1677,361349,797.26,250,781.56,0.1
1678,361599,643.75,250,779.46,0.1
1679,361849,772.05,250,778.61,0.1
1680,362022,281.5,173,773.5,0.1
1681,362272,848.98,250,773.18,0.1
1682,362522,741.12,250,773.59,0.1
1683,362772,855.06,250,773.5,0.1
1684,363022,873.58,250,776.28,0.1
1685,363272,849.53,250,776.66,0.1
1686,363522,881.6,250,777.81,0.1
1687,363772,768.42,250,777.44,0.1
1688,364022,797.44,250,776.6,0.1
1689,364272,482.35,250,772.92,0.1
1690,364522,862.33,250,773.55,0.1
1691,364751,474.95,229,769.34,0.1
1692,364956,1018.0,205,770.6,0.1
1693,365206,560.9,250,767.32,0.1
1694,365456,892.34,250,767.5,0.1
1695,365706,551.85,250,764.12,0.1
1696,365956,841.18,250,766.13,0.1
1697,366206,851.81,250,765.99,0.1
1698,366372,260.07,166,760.55,0.1
1699,366622,872.66,250,760.84,0.1
1700,366872,796.32,250,760.07,0.1
1701,367081,446.7,209,757.63,0.1
1702,367331,882.08,250,761.54,0.1
1703,367581,873.51,250,762.55,0.1
1704,367831,426.65,250,756.55,0.1
1705,368081,868.85,250,755.05,0.1
1706,368331,793.24,250,754.69,0.1
1707,368581,743.75,250,754.13,0.1
1708,368831,673.52,250,752.62,0.1
1709,369081,888.97,250,752.99,0.1
1710,369331,678.91,250,751.13,0.1
1711,369581,828.83,250,754.87,0.1
1712,369831,765.57,250,754.71,0.1
1713,370081,827.59,250,754.17,0.1
1714,370331,867.11,250,754.31,0.1
1715,370581,808.77,250,753.54,0.1
1716,370761,263.76,180,750.28,0.1
1717,371011,893.24,250,755.06,0.1
1718,371261,680.63,250,753.51,0.1
1719,371511,882.82,250,757.81,0.1
1720,371761,893.38,250,757.93,0.1
1721,372011,834.78,250,757.72,0.1
1722,372261,842.12,250,757.94,0.1
1723,372511,889.73,250,757.91,0.1
1724,372761,876.19,250,758.35,0.1
1725,373011,878.4,250,760.85,0.1
1726,373261,867.0,250,764.39,0.1
1727,373511,837.5,250,764.23,0.1
1728,373718,477.91,207,760.09,0.1
1729,373929,1015.8,211,762.22,0.1
1730,374179,847.76,250,764.85,0.1
1731,374429,793.2,250,766.92,0.1
1732,374679,640.07,250,767.21,0.1
1733,374864,280.17,185,762.84,0.1
1734,375114,646.62,250,760.8,0.1
1735,375364,866.89,250,760.87,0.1
1736,375559,1022.0,195,762.25,0.1
1737,375794,626.43,235,759.55,0.1
1738,376044,713.81,250,758.42,0.1
1739,376294,852.86,250,765.08,0.1
1740,376544,831.03,250,764.51,0.1
1741,376794,853.24,250,764.79,0.1
1742,377044,763.64,250,764.52,0.1
1743,377294,876.19,250,764.62,0.1
1744,377522,410.59,228,760.42,0.1
1745,377772,880.69,250,760.42,0.1
1746,378022,749.84,250,759.17,0.1
1747,378272,878.65,250,760.54,0.1
1748,378522,543.33,250,757.91,0.1
1749,378772,804.02,250,761.68,0.1
1750,379022,874.19,250,762.34,0.1
1751,379200,344.24,178,756.85,0.1
1752,379413,331.76,213,751.71,0.1
1753,379663,765.25,250,753.38,0.1
1754,379913,783.72,250,752.83,0.1
1755,380079,302.02,166,752.11,0.1
1756,380329,856.99,250,751.85,0.1
1757,380579,828.57,250,751.54,0.1
1758,380829,770.18,250,749.05,0.1
1759,381079,672.73,250,747.27,0.1
1760,381302,1011.1,223,747.31,0.1
1761,381552,719.11,250,750.63,0.1
1762,381802,808.81,250,749.86,0.1
1763,382052,725.78,250,749.77,0.1
1764,382302,788.89,250,748.86,0.1
1765,382513,1015.9,211,750.65,0.1
1766,382763,793.38,250,751.02,0.1
1767,383013,825.78,250,750.31,0.1
1768,383263,845.76,250,750.13,0.1
1769,383513,838.31,250,749.88,0.1
1770,383763,672.11,250,746.55,0.1
1771,384013,587.71,250,744.15,0.1
1772,384242,1008.5,229,747.0,0.1
1773,384456,1014.4,214,751.85,0.1
1774,384706,842.86,250,750.23,0.1
1775,384956,671.16,250,749.98,0.1
1776,385206,881.82,250,755.44,0.1
1777,385456,823.91,250,755.71,0.1
1778,385706,831.82,250,757.59,0.1
1779,385886,359.51,180,753.47,0.1
1780,386136,283.56,250,753.49,0.1
1781,386386,861.81,250,753.61,0.1
1782,386636,886.75,250,755.07,0.1
1783,386886,886.01,250,755.38,0.1
1784,387136,807.69,250,754.72,0.1
1785,387386,850.18,250,754.73,0.1
1786,387623,1005.2,237,755.96,0.1
1787,387851,1009.0,228,758.37,0.1
1788,388101,757.14,250,757.97,0.1
1789,388351,877.7,250,761.92,0.1
1790,388601,855.78,250,761.86,0.1
1791,388786,258.3,185,759.69,0.1
1792,389005,550.14,219,755.01,0.1
1793,389255,862.96,250,758.03,0.1
1794,389505,698.9,250,756.1,0.1
1795,389755,744.7,250,758.02,0.1
1796,390005,823.08,250,757.84,0.1
1797,390255,818.83,250,757.51,0.1
1798,390505,862.07,250,763.53,0.1
1799,390755,817.27,250,762.98,0.1
1800,391005,885.82,250,763.87,0.1
1801,391255,816.98,250,767.58,0.1
1802,391505,722.58,250,765.98,0.1
1803,391698,373.56,193,760.98,0.1
1804,391948,693.33,250,763.65,0.1
1805,392160,370.03,212,758.66,0.1
1806,392410,872.03,250,759.45,0.1
1807,392640,564.13,230,757.65,0.1
1808,392844,1018.6,204,761.1,0.1
1809,393074,376.63,230,755.98,0.1
1810,393324,852.03,250,757.71,0.1
1811,393574,821.57,250,757.64,0.1
1812,393824,689.94,250,756.88,0.1
1813,394074,866.79,250,757.28,0.1
1814,394324,657.58,250,755.18,0.1
1815,394574,809.7,250,755.19,0.1
1816,394824,856.04,250,761.11,0.1
1817,395074,786.73,250,760.05,0.1
1818,395324,868.38,250,761.92,0.1
1819,395574,618.12,250,759.28,0.1
1820,395824,636.12,250,756.7,0.1
1821,396074,877.99,250,757.14,0.1
1822,396324,889.4,250,757.61,0.1
1823,396574,624.04,250,754.95,0.1
1824,396824,860.0,250,754.79,0.1
1825,397074,806.04,250,754.07,0.1
1826,397324,828.06,250,753.68,0.1
1827,397574,710.24,250,752.41,0.1
1828,397824,877.71,250,756.4,0.1
1829,398074,752.35,250,753.77,0.1
1830,398324,846.67,250,753.76,0.1
1831,398574,867.32,250,754.5,0.1
1832,398824,813.04,250,756.23,0.1
1833,399074,732.65,250,760.75,0.1
1834,399324,576.01,250,760.05,0.1
1835,399574,756.23,250,758.94,0.1
1836,399824,791.16,250,756.63,0.1
