episode,step,reward,length,running_avg
15960,1831944,-49.28,100,-11.62
15961,1832040,-12.26,100,-11.65
15962,1832112,-7.0,101,-11.35
15963,1832220,9.85,125,-11.01
15964,1832460,-20.35,100,-11.26
15965,1832550,-9.65,101,-11.42
15966,1832646,-4.71,101,-11.27
15967,1832682,5.92,125,-11.22
15968,1832712,-33.02,100,-11.45
15969,1832820,-28.28,100,-11.65
15970,1833072,-1.74,102,-11.58
15971,1833156,-5.71,101,-11.57
15972,1833258,-5.15,102,-11.39
15973,1833282,-31.72,100,-11.67
15974,1833318,-4.24,101,-11.96
15975,1833420,-28.05,100,-12.21
15976,1833708,-2.36,106,-12.19
15977,1833756,-11.74,100,-11.86
15978,1833864,-4.44,101,-11.47
15979,1833882,-22.68,100,-11.68
15980,1833918,-16.84,100,-11.82
15981,1834020,-10.69,100,-11.8
15982,1834362,-3.88,101,-11.78
15983,1834386,-1.66,113,-11.49
15984,1834488,-6.33,101,-11.41
15985,1834518,-30.05,100,-11.93
15986,1834614,17.22,125,-11.65
15987,1834626,-10.46,101,-11.7
15988,1834962,-33.27,100,-11.97
15989,1834992,-4.61,101,-12.0
15990,1835100,-2.75,102,-12.1
15991,1835154,-1.15,106,-12.18
15992,1835232,-5.88,101,-12.02
15993,1835256,-3.13,107,-12.09
15994,1835586,-2.46,104,-12.07
15995,1835622,-4.49,105,-11.62
15996,1835700,-28.8,100,-11.88
15997,1835754,-13.53,100,-12.16
15998,1835832,-37.1,100,-12.0
15999,1835856,-12.04,100,-11.84
16000,1836240,-4.22,103,-11.7
16001,1836264,-6.03,113,-12.41
16002,1836300,-11.17,100,-12.14
16003,1836396,-2.89,107,-12.05
16004,1836438,-4.99,101,-12.56
16005,1836456,-19.39,100,-12.71
16006,1836846,-10.38,101,-12.75
16007,1836876,-0.2,102,-12.7
16008,1836930,-0.67,105,-12.72
16009,1836996,-37.19,100,-12.65
16010,1837038,-30.0,100,-12.53
16011,1837056,-15.28,100,-12.6
16012,1837446,-10.92,100,-12.45
16013,1837614,-5.49,114,-12.42
16014,1837626,24.5,125,-11.98
16015,1837656,-3.36,103,-11.5
16016,1837656,-25.02,100,-11.69
16017,1837746,-0.37,125,-11.66
16018,1838124,-3.3,113,-11.58
16019,1838226,-55.61,100,-11.78
16020,1838256,-22.07,100,-11.91
16021,1838256,-33.7,100,-12.49
16022,1838304,-2.34,115,-12.45
16023,1838346,-19.39,100,-12.67
16024,1838832,-8.67,101,-12.62
16025,1838856,-17.5,100,-12.69
16026,1838862,-0.5,123,-12.34
16027,1838862,-10.13,101,-12.25
16028,1838946,-3.2,107,-12.21
16029,1838964,-2.82,103,-12.11
16030,1839462,-29.83,100,-12.2
16031,1839492,-1.81,105,-12.19
16032,1839516,2.78,114,-12.21
16033,1839522,-3.27,111,-12.21
16034,1839594,-3.19,105,-12.22
16035,1839618,-4.41,112,-12.19
16036,1840068,-4.94,101,-12.19
16037,1840122,-0.36,105,-12.51
16038,1840164,-1.35,107,-12.38
16039,1840200,-8.7,101,-11.91
16040,1840254,-1.47,106,-11.58
16041,1840266,1.31,125,-11.55
16042,1840668,-17.5,100,-12.11
16043,1840788,-1.53,111,-12.04
16044,1840806,-7.43,101,-11.7
16045,1840848,5.7,114,-11.65
16046,1840866,-47.53,100,-12.03
16047,1840872,-3.9,103,-11.8
16048,1841274,-5.46,101,-11.6
16049,1841388,-14.64,100,-11.69
16050,1841466,-11.97,100,-11.71
16051,1841490,-3.07,107,-11.8
16052,1841508,-5.57,117,-11.54
16053,1841538,-0.89,111,-11.03
16054,1841892,-4.94,103,-10.72
16055,1841988,-39.56,100,-10.69
16056,1842096,-4.89,101,-10.74
16057,1842138,-22.86,100,-10.92
16058,1842180,-0.79,119,-10.86
16059,1842258,18.71,125,-10.44
16060,1842510,-3.19,103,-9.98
16061,1842600,-2.18,102,-9.88
16062,1842714,-2.69,103,-9.84
16063,1842786,-5.71,101,-9.99
16064,1842858,-16.24,100,-9.95
16065,1842888,3.7,125,-9.82
16066,1843116,-8.14,101,-9.85
16067,1843200,-34.23,100,-10.25
16068,1843386,-39.32,100,-10.32
16069,1843464,13.01,125,-9.9
16070,1843494,-10.74,101,-9.99
16071,1843608,9.93,125,-9.84
16072,1843722,-7.47,101,-9.86
16073,1843800,-20.07,100,-9.74
16074,1844004,-5.32,103,-9.75
16075,1844070,-7.63,101,-9.55
16076,1844208,-34.55,100,-9.87
16077,1844244,29.37,125,-9.46
16078,1844340,-3.54,103,-9.45
16079,1844550,29.57,125,-8.93
16080,1844604,-18.51,100,-8.95
16081,1844784,-3.72,119,-8.88
16082,1844814,-5.89,101,-8.9
16083,1844844,-32.54,100,-9.21
16084,1844940,-14.21,100,-9.28
16085,1845150,-52.32,100,-9.51
16086,1845204,-15.36,100,-9.83
16087,1845384,-11.65,100,-9.85
16088,1845420,-10.06,101,-9.61
16089,1845444,-10.64,100,-9.67
16090,1845690,10.29,125,-9.54
16091,1845756,-7.88,101,-9.61
16092,1845810,-6.85,101,-9.62
16093,1845990,-8.93,101,-9.68
16094,1846026,-7.63,101,-9.73
16095,1846044,-40.14,100,-10.09
16096,1846290,-33.42,100,-10.13
16097,1846374,-4.37,103,-10.04
16098,1846422,-3.48,102,-9.7
16099,1846590,-20.07,100,-9.78
16100,1846626,-20.13,100,-9.94
16101,1846644,-13.55,100,-10.02
16102,1846896,-5.64,101,-9.96
16103,1846980,-7.85,101,-10.01
16104,1847022,-19.72,100,-10.16
16105,1847238,-3.48,102,-10.0
16106,1847238,0.27,108,-9.89
16107,1847274,-0.96,105,-9.9
16108,1847556,-5.81,110,-9.95
16109,1847700,-5.43,113,-9.64
16110,1847706,-1.73,121,-9.35
16111,1847838,-58.97,100,-9.79
16112,1847946,2.61,118,-9.66
16113,1847964,-4.35,115,-9.64
16114,1848300,-37.93,100,-10.27
16115,1848306,-2.14,125,-10.26
16116,1848420,-0.34,119,-10.01
16117,1848438,-21.39,100,-10.22
16118,1848546,-45.28,100,-10.64
16119,1848564,-18.85,100,-10.27
16120,1848900,-10.4,100,-10.15
16121,1848942,-2.29,106,-9.84
16122,1849020,-45.42,100,-10.27
16123,1849044,-8.14,101,-10.16
16124,1849146,-35.02,100,-10.42
16125,1849170,-7.16,101,-10.32
16126,1849500,-26.43,100,-10.58
16127,1849608,-2.86,111,-10.51
16128,1849620,-20.97,100,-10.68
16129,1849650,-9.63,101,-10.75
16130,1849776,-5.29,101,-10.51
16131,1849788,-4.17,107,-10.53
16132,1850106,-6.07,101,-10.62
16133,1850208,-41.4,100,-11.0
16134,1850226,-4.68,101,-11.01
16135,1850250,-34.84,100,-11.32
16136,1850388,-10.93,100,-11.38
16137,1850526,15.67,125,-11.22
16138,1850706,-17.5,100,-11.38
16139,1850808,-30.77,100,-11.6
16140,1850862,-4.93,102,-11.63
16141,1850904,-5.49,113,-11.7
16142,1851006,-1.52,103,-11.54
16143,1851168,-1.96,107,-11.55
16144,1851306,-28.39,100,-11.76
16145,1851408,-29.09,100,-12.1
16146,1851462,-12.48,100,-11.75
16147,1851504,-19.29,100,-11.91
16148,1851612,-6.12,101,-11.91
16149,1851768,-29.09,100,-12.06
16150,1851906,-29.49,100,-12.23
16151,1852014,-4.17,101,-12.25
16152,1852062,-11.6,100,-12.31
16153,1852104,-15.28,100,-12.45
16154,1852290,-1.18,113,-12.41
16155,1852368,-34.27,100,-12.36
16156,1852608,2.93,117,-12.28
16157,1852614,-21.75,100,-12.27
16158,1852662,-51.61,100,-12.78
16159,1852704,-13.33,100,-13.1
16160,1853040,23.03,125,-12.84
16161,1853094,-3.27,121,-12.85
16162,1853208,-17.28,100,-12.99
16163,1853262,-11.03,100,-13.05
16164,1853280,-4.38,111,-12.93
16165,1853310,-3.88,101,-13.0
16166,1853640,-22.18,100,-13.14
16167,1853730,-1.47,106,-12.82
16168,1853868,1.93,110,-12.4
16169,1853880,-18.31,100,-12.72
16170,1853910,-11.41,100,-12.72
16171,1854012,-1.14,125,-12.83
16172,1854246,-5.61,101,-12.82
16173,1854330,-16.4,100,-12.78
16174,1854468,-23.22,100,-12.96
16175,1854480,-45.28,100,-13.33
16176,1854540,-2.57,105,-13.01
16177,1854618,-4.39,101,-13.35
16178,1854846,-29.66,100,-13.61
16179,1854930,-30.82,100,-14.22
16180,1855068,-31.89,100,-14.35
16181,1855080,-40.57,100,-14.72
16182,1855218,-31.77,100,-14.98
16183,1855290,8.21,125,-14.57
16184,1855446,-48.97,100,-14.92
16185,1855530,-22.62,100,-14.62
16186,1855680,-11.82,100,-14.59
16187,1855686,-4.73,103,-14.52
16188,1855818,-18.71,100,-14.6
16189,1855890,-17.69,100,-14.67
16190,1856046,-23.4,100,-15.01
16191,1856160,-1.81,105,-14.95
16192,1856286,-13.84,100,-15.02
16193,1856286,-10.51,101,-15.04
16194,1856418,-19.62,100,-15.16
16195,1856490,-27.18,100,-15.03
16196,1856700,-0.66,109,-14.7
16197,1856886,-18.46,100,-14.84
16198,1856904,4.74,124,-14.76
16199,1857036,-4.66,103,-14.6
16200,1857036,31.47,125,-14.09
16201,1857240,3.03,125,-13.92
16202,1857306,-5.5,101,-13.92
16203,1857504,-42.71,100,-14.27
16204,1857552,0.94,111,-14.06
16205,1857684,-0.96,108,-14.04
16206,1857702,-1.01,111,-14.05
16207,1857864,-5.96,104,-14.1
16208,1857906,-11.53,100,-14.16
16209,1858152,-38.6,100,-14.49
16210,1858200,0.22,116,-14.47
16211,1858284,-35.56,100,-14.24
16212,1858302,-12.86,100,-14.39
16213,1858506,-4.27,107,-14.39
16214,1858506,-13.33,100,-14.14
16215,1858758,-4.85,101,-14.17
16216,1858884,-32.05,100,-14.49
16217,1858902,-0.32,117,-14.28
16218,1858908,-6.86,101,-13.89
16219,1859112,-10.4,101,-13.81
16220,1859256,36.36,125,-13.34
16221,1859394,-3.63,106,-13.35
16222,1859538,-2.36,106,-12.92
16223,1859634,14.81,125,-12.69
16224,1859658,16.61,125,-12.18
16225,1859862,4.53,125,-12.06
16226,1859958,0.86,117,-11.79
16227,1859994,-11.9,100,-11.88
16228,1860258,1.74,120,-11.65
16229,1860258,-20.06,100,-11.76
16230,1860282,-2.19,108,-11.72
16231,1860462,-39.68,100,-12.08
16232,1860558,-39.56,100,-12.41
16233,1860594,-31.16,100,-12.31
16234,1860858,-40.43,100,-12.67
16235,1860864,-8.88,101,-12.41
16236,1860900,-4.17,103,-12.34
16237,1861062,-32.21,100,-12.82
16238,1861158,-10.56,100,-12.75
16239,1861218,-2.41,104,-12.47
16240,1861458,-33.64,100,-12.76
16241,1861506,-7.81,101,-12.78
16242,1861614,5.84,125,-12.7
16243,1861668,-9.37,101,-12.78
16244,1861758,-24.24,100,-12.74
16245,1861968,18.32,125,-12.26
16246,1862058,-20.63,100,-12.34
16247,1862148,-0.49,107,-12.16
16248,1862220,-8.14,101,-12.18
16249,1862268,-49.07,100,-12.38
16250,1862358,-20.74,100,-12.29
16251,1862658,-15.71,100,-12.4
16252,1862712,11.51,124,-12.17
16253,1862754,-5.46,101,-12.08
16254,1862820,-42.96,100,-12.49
16255,1862874,-3.88,101,-12.19
16256,1862958,-31.72,100,-12.54
16257,1863258,-12.26,100,-12.44
16258,1863372,-0.45,110,-11.93
16259,1863420,-22.31,100,-12.02
16260,1863504,0.39,125,-12.25
16261,1863558,-20.06,100,-12.41
16262,1863594,2.36,120,-12.22
16263,1863858,-38.9,100,-12.5
16264,1863972,-34.68,100,-12.8
16265,1864086,-0.46,111,-12.76
16266,1864194,-40.61,100,-12.95
16267,1864200,7.2,116,-12.86
16268,1864308,13.88,125,-12.74
16269,1864458,-48.64,100,-13.05
16270,1864572,-28.1,100,-13.21
16271,1864692,-7.85,101,-13.28
16272,1864818,-4.04,103,-13.26
16273,1864932,-4.35,104,-13.14
16274,1864938,4.97,124,-12.86
16275,1865058,-55.61,100,-12.96
16276,1865178,-6.73,101,-13.01
16277,1865316,-5.46,104,-13.02
16278,1865418,-31.56,100,-13.04
16279,1865544,-4.61,101,-12.77
16280,1865652,-4.05,120,-12.5
16281,1865742,-0.29,114,-12.09
16282,1865892,2.08,119,-11.75
16283,1865922,-3.59,101,-11.87
16284,1866144,-31.85,100,-11.7
16285,1866156,-0.76,123,-11.48
16286,1866342,-21.75,100,-11.58
16287,1866396,-8.02,124,-11.61
16288,1866492,-36.04,100,-11.79
16289,1866522,-50.97,100,-12.12
16290,1866768,-4.92,102,-11.94
16291,1866780,-4.11,106,-11.96
16292,1866948,-10.76,101,-11.93
16293,1867092,-15.58,100,-11.98
16294,1867134,3.57,123,-11.75
16295,1867272,8.55,125,-11.39
16296,1867368,-29.69,100,-11.68
16297,1867386,-5.88,101,-11.55
16298,1867674,11.01,121,-11.49
16299,1867692,-27.51,100,-11.72
16300,1867740,-8.6,101,-12.12
16301,1867878,-6.85,101,-12.22
16302,1868016,-1.71,108,-12.18
16303,1868136,0.39,125,-11.75
16304,1868274,-25.21,100,-12.01
16305,1868292,-38.06,100,-12.38
16306,1868340,-41.13,100,-12.78
16307,1868628,25.39,125,-12.47
16308,1868742,-8.39,101,-12.44
16309,1868754,7.9,123,-11.97
16310,1868934,-7.46,110,-12.05
16311,1868988,-1.0,116,-11.71
16312,1869036,1.69,116,-11.56
16313,1869228,-44.16,100,-11.96
16314,1869360,-5.8,101,-11.88
16315,1869378,0.52,106,-11.83
16316,1869540,-4.16,101,-11.55
16317,1869588,-12.69,100,-11.67
16318,1869636,-35.33,100,-11.96
16319,1869828,-27.17,100,-12.13
16320,1869960,-41.94,100,-12.91
16321,1870026,-4.21,108,-12.92
16322,1870140,-15.94,100,-13.05
16323,1870194,-6.37,101,-13.26
16324,1870236,-35.17,100,-13.78
16325,1870428,-18.71,100,-14.01
16326,1870566,-9.88,101,-14.12
16327,1870776,11.11,125,-13.89
16328,1870800,-10.33,101,-14.01
16329,1870806,-4.11,111,-13.85
16330,1870926,0.06,115,-13.83
16331,1871034,-6.12,101,-13.49
16332,1871316,1.69,125,-13.08
16333,1871424,-3.34,108,-12.8
16334,1871442,-1.04,107,-12.41
16335,1871514,-4.85,118,-12.37
16336,1871580,3.37,109,-12.29
16337,1871634,-20.14,100,-12.17
16338,1871934,-4.96,103,-12.12
16339,1872042,-3.91,103,-12.13
16340,1872168,3.71,109,-11.76
16341,1872192,59.26,125,-11.09
16342,1872252,-4.28,112,-11.19
16343,1872294,-0.89,110,-11.1
16344,1872534,-31.61,100,-11.18
16345,1872654,-3.9,102,-11.4
16346,1872768,-23.46,100,-11.43
16347,1872804,-3.78,102,-11.46
16348,1872858,-4.81,101,-11.43
16349,1872912,-2.82,103,-10.97
16350,1873134,-13.75,100,-10.9
16351,1873272,-3.63,103,-10.78
16352,1873386,-4.43,103,-10.93
16353,1873404,-30.68,100,-11.19
16354,1873512,-17.2,100,-10.93
16355,1873608,16.36,125,-10.73
16356,1873734,-12.2,100,-10.53
16357,1873872,-45.08,100,-10.86
16358,1873986,-44.97,100,-11.31
16359,1874124,-4.11,102,-11.12
16360,1874154,20.57,125,-10.92
16361,1874256,0.87,108,-10.71
16362,1874340,-10.57,101,-10.84
16363,1874478,-6.19,101,-10.51
16364,1874586,-22.12,100,-10.39
16365,1874760,-6.12,101,-10.45
16366,1874868,4.89,124,-9.99
16367,1874970,-3.3,105,-10.1
16368,1875006,6.45,125,-10.17
16369,1875180,1.46,117,-9.67
16370,1875186,-16.45,100,-9.55
16371,1875360,-40.0,100,-9.87
16372,1875468,-11.97,100,-9.95
16373,1875606,-44.51,100,-10.35
16374,1875720,8.43,125,-10.32
16375,1875780,-28.22,100,-10.05
16376,1875906,8.84,120,-9.89
16377,1876020,-5.2,110,-9.89
16378,1876206,-16.91,100,-9.74
16379,1876218,5.63,125,-9.64
16380,1876320,-32.53,100,-9.92
16381,1876386,-6.73,101,-9.99
16382,1876518,-2.13,102,-10.03
16383,1876704,-3.54,114,-10.03
16384,1876806,-51.79,100,-10.23
16385,1876836,-3.71,103,-10.26
16386,1876920,-26.43,100,-10.31
16387,1876992,-10.33,101,-10.33
16388,1877118,-10.07,100,-10.07
16389,1877304,-24.03,100,-9.8
16390,1877436,-44.79,100,-10.2
16391,1877502,4.48,116,-10.11
16392,1877526,-6.37,101,-10.07
16393,1877592,-10.04,100,-10.01
16394,1877718,-27.02,100,-10.32
16395,1877904,-10.56,100,-10.51
16396,1878036,-12.2,100,-10.33
16397,1878102,-38.46,100,-10.66
16398,1878126,-25.26,100,-11.02
16399,1878192,-15.98,100,-10.91
16400,1878324,-5.56,101,-10.88
16401,1878594,-2.98,115,-10.84
16402,1878702,-43.24,100,-11.25
16403,1878726,-38.2,100,-11.64
16404,1878786,10.73,125,-11.28
16405,1878792,-16.51,100,-11.07
16406,1879074,-4.19,125,-10.7
16407,1879200,-4.68,101,-11.0
16408,1879326,-14.96,100,-11.06
16409,1879362,-0.21,110,-11.14
16410,1879392,-23.61,100,-11.3
16411,1879470,-0.6,114,-11.3
16412,1879674,-14.43,100,-11.46
16413,1879926,-25.05,100,-11.27
16414,1879950,3.81,125,-11.17
16415,1879962,-21.98,100,-11.4
16416,1880022,-2.15,105,-11.38
16417,1880070,-18.46,100,-11.44
16418,1880274,-11.97,100,-11.2
16419,1880550,-52.33,100,-11.46
16420,1880562,-11.82,100,-11.15
16421,1880622,-24.98,100,-11.36
16422,1880670,-46.15,100,-11.66
16423,1880676,18.24,125,-11.42
16424,1880880,-4.64,101,-11.11
16425,1881204,-4.9,107,-10.97
16426,1881210,-1.91,110,-10.89
16427,1881282,-8.47,101,-11.09
16428,1881372,0.15,125,-10.99
16429,1881420,20.57,125,-10.74
16430,1881498,-2.6,103,-10.77
16431,1881804,-28.15,100,-10.99
16432,1881816,-9.37,101,-11.1
16433,1881882,-11.75,100,-11.18
16434,1882020,-1.84,108,-11.19
16435,1882026,-5.86,101,-11.2
16436,1882098,-16.88,100,-11.4
16437,1882422,-5.09,101,-11.25
16438,1882482,-25.85,100,-11.46
16439,1882554,51.39,125,-10.91
16440,1882626,-45.3,100,-11.4
16441,1882752,1.3,122,-11.98
16442,1882782,-0.29,114,-11.94
16443,1883028,-5.97,101,-11.99
16444,1883082,-40.4,100,-12.08
16445,1883178,-1.95,104,-12.06
16446,1883376,3.56,125,-11.79
16447,1883388,-10.09,101,-11.85
16448,1883454,-2.02,117,-11.82
16449,1883676,0.41,108,-11.79
16450,1883778,-12.86,100,-11.78
16451,1883832,41.3,125,-11.33
16452,1884054,-12.72,100,-11.41
16453,1884066,0.51,113,-11.1
16454,1884126,42.38,125,-10.51
16455,1884276,-16.57,100,-10.83
16456,1884420,-4.24,107,-10.75
16457,1884432,-15.81,100,-10.46
16458,1884672,-5.14,101,-10.06
16459,1884726,-12.32,100,-10.15
16460,1884804,30.11,125,-10.05
16461,1884876,-12.87,100,-10.19
16462,1885044,-2.75,102,-10.11
16463,1885140,-0.94,120,-10.06
16464,1885344,-3.9,103,-9.88
16465,1885410,-1.18,123,-9.83
16466,1885422,-4.37,103,-9.92
16467,1885476,-36.99,100,-10.26
16468,1885644,-52.88,100,-10.85
16469,1885890,28.4,125,-10.58
16470,1886010,-45.08,100,-10.87
16471,1886076,-51.43,100,-10.98
16472,1886082,-1.19,110,-10.87
16473,1886094,25.0,125,-10.18
16474,1886394,5.61,125,-10.2
16475,1886526,-3.37,106,-9.96
16476,1886610,-16.91,100,-10.21
16477,1886682,-5.64,101,-10.22
16478,1886694,-33.85,100,-10.39
16479,1886832,24.57,125,-10.2
16480,1886994,-24.85,100,-10.12
16481,1887276,9.89,125,-9.96
16482,1887276,5.18,111,-9.88
16483,1887282,-30.0,100,-10.15
16484,1887420,2.52,121,-9.6
16485,1887438,-8.24,101,-9.65
16486,1887594,-36.25,100,-9.75
16487,1887876,-36.99,100,-10.01
16488,1887888,-5.43,101,-9.97
16489,1887918,-3.46,107,-9.76
16490,1888044,-6.86,101,-9.38
16491,1888104,-3.06,114,-9.46
16492,1888200,-7.37,101,-9.47
16493,1888476,-42.06,100,-9.79
16494,1888518,-16.62,100,-9.68
16495,1888584,-2.6,116,-9.6
16496,1888686,-5.3,107,-9.54
16497,1888704,-29.42,100,-9.45
16498,1888914,7.68,119,-9.12
16499,1889082,-7.71,101,-9.03
16500,1889118,-15.81,100,-9.14
16501,1889184,-25.83,100,-9.36
16502,1889286,-21.54,100,-9.15
16503,1889340,-2.83,106,-8.79
16504,1889664,7.53,125,-8.83
16505,1889718,-14.03,100,-8.8
16506,1889790,-8.43,101,-8.84
16507,1889832,23.08,125,-8.57
16508,1889946,-5.97,101,-8.48
16509,1890006,8.32,120,-8.39
16510,1890390,-39.04,100,-8.54
16511,1890414,-2.68,125,-8.57
16512,1890426,-0.77,118,-8.43
16513,1890432,-38.9,100,-8.57
16514,1890606,-42.26,100,-9.03
16515,1890696,12.58,125,-8.68
16516,1890990,-10.92,100,-8.77
16517,1891014,-42.85,100,-9.01
16518,1891032,-35.68,100,-9.25
16519,1891176,54.64,125,-8.18
16520,1891212,-4.99,101,-8.11
16521,1891302,-5.14,101,-7.91
16522,1891596,-9.37,101,-7.55
16523,1891632,-47.95,100,-8.21
16524,1891764,30.61,125,-7.86
16525,1891776,-23.33,100,-8.04
16526,1891962,50.82,125,-7.51
16527,1892028,-1.18,121,-7.44
16528,1892196,-24.64,100,-7.69
16529,1892238,-5.4,101,-7.95
16530,1892364,-31.77,100,-8.24
16531,1892382,-5.14,101,-8.01
16532,1892562,-23.04,100,-8.15
16533,1892664,-2.4,106,-8.05
16534,1892796,-48.64,100,-8.52
16535,1892838,-54.6,100,-9.01
16536,1892964,-12.26,100,-8.96
16537,1892982,-11.46,100,-9.03
16538,1893168,-5.88,101,-8.83
16539,1893414,19.72,125,-9.14
16540,1893438,-34.93,100,-9.04
16541,1893438,-3.51,107,-9.09
16542,1893594,-2.46,102,-9.11
16543,1893612,-3.07,108,-9.08
16544,1893768,-10.03,100,-8.78
16545,1894038,-18.51,100,-8.94
16546,1894086,-3.69,108,-9.01
16547,1894164,9.97,125,-8.81
16548,1894194,-16.51,100,-8.96
16549,1894362,8.3,125,-8.88
16550,1894368,-14.64,100,-8.9
16551,1894686,-38.96,100,-9.7
16552,1894770,5.34,122,-9.52
16553,1894914,5.08,125,-9.47
16554,1894944,34.28,125,-9.55
16555,1895112,6.56,125,-9.32
16556,1895118,18.06,125,-9.1
16557,1895286,-10.6,100,-9.05
16558,1895520,46.62,125,-8.53
16559,1895544,-33.33,100,-8.74
16560,1895664,21.21,125,-8.83
16561,1895712,-38.65,100,-9.09
16562,1895748,-1.42,105,-9.07
16563,1895892,-8.64,101,-9.15
16564,1896126,-4.64,101,-9.16
16565,1896240,-1.27,116,-9.16
16566,1896264,-11.82,100,-9.23
16567,1896360,-3.86,102,-8.9
16568,1896384,-3.98,112,-8.41
16569,1896492,-14.93,100,-8.85
16570,1896732,-8.9,101,-8.49
16571,1896840,-20.56,100,-8.18
16572,1897014,11.11,125,-8.05
16573,1897014,-1.18,109,-8.32
16574,1897098,-6.86,101,-8.44
16575,1897098,-1.65,119,-8.42
16576,1897332,-13.73,100,-8.39
16577,1897590,19.13,125,-8.14
16578,1897614,-50.97,100,-8.32
16579,1897620,-6.12,101,-8.62
16580,1897698,-22.75,100,-8.6
16581,1897752,-0.09,109,-8.7
16582,1897938,-10.6,101,-8.86
16583,1898214,-11.41,100,-8.67
16584,1898256,-2.86,111,-8.73
16585,1898274,0.1,109,-8.64
16586,1898298,-12.89,100,-8.41
16587,1898358,-3.88,101,-8.08
16588,1898688,7.91,125,-7.94
16589,1898820,-9.3,101,-8.0
16590,1898904,-3.34,108,-7.97
16591,1899012,-7.17,119,-8.01
16592,1899024,27.95,125,-7.66
16593,1899108,43.86,125,-6.8
16594,1899288,-38.33,100,-7.01
16595,1899570,9.15,125,-6.9
16596,1899612,-21.63,100,-7.06
16597,1899642,6.47,123,-6.7
16598,1899708,-30.33,100,-7.08
16599,1899762,0.96,123,-6.99
16600,1900038,19.35,125,-6.64
16601,1900176,-9.37,101,-6.48
16602,1900212,-10.6,100,-6.37
16603,1900308,-27.37,100,-6.61
16604,1900368,-8.19,101,-6.77
16605,1900392,2.11,125,-6.61
16606,1900704,1.79,111,-6.51
16607,1900776,-48.09,100,-7.22
16608,1900812,-11.03,100,-7.27
16609,1900908,-11.03,100,-7.46
16610,1900968,-28.72,100,-7.36
16611,1901142,29.41,125,-7.04
16612,1901370,-4.59,111,-7.08
16613,1901508,-0.85,116,-6.7
16614,1901508,-24.44,100,-6.52
16615,1901526,15.11,125,-6.49
16616,1901568,-17.86,100,-6.56
16617,1901832,-3.26,115,-6.17
16618,1902108,-24.75,100,-6.06
16619,1902108,-14.16,100,-6.75
16620,1902120,16.67,125,-6.53
16621,1902162,1.22,106,-6.47
16622,1902222,2.2,109,-6.35
16623,1902480,0.41,108,-5.87
16624,1902714,-7.63,101,-6.25
16625,1902720,-30.1,100,-6.32
16626,1902828,-7.27,101,-6.9
16627,1902858,1.5,125,-6.87
16628,1902912,12.63,125,-6.5
16629,1903080,-27.17,100,-6.72
16630,1903320,-19.39,100,-6.59
16631,1903374,-0.89,110,-6.55
16632,1903428,-36.36,100,-6.68
16633,1903458,-25.31,100,-6.91
16634,1903572,2.91,110,-6.4
16635,1903830,32.58,125,-5.52
16636,1903938,-3.97,103,-5.44
16637,1904082,-3.02,109,-5.36
16638,1904124,8.19,125,-5.22
16639,1904172,-32.68,100,-5.74
16640,1904208,42.86,125,-4.96
16641,1904430,-11.89,100,-5.05
16642,1904538,-34.55,100,-5.37
16643,1904724,-16.84,100,-5.5
16644,1904772,-1.68,115,-5.42
16645,1904772,-39.26,100,-5.63
16646,1904808,-21.18,100,-5.8
16647,1905030,-33.27,100,-6.24
16648,1905144,-6.37,101,-6.13
16649,1905324,-12.48,100,-6.34
16650,1905372,-14.98,100,-6.35
16651,1905396,-6.09,104,-6.02
16652,1905540,-1.38,122,-6.08
16653,1905642,-2.29,102,-6.16
16654,1905780,-2.89,106,-6.53
16655,1905924,-42.96,100,-7.02
16656,1905972,-17.41,100,-7.38
16657,1905996,-15.15,100,-7.42
16658,1906170,-2.88,105,-7.92
16659,1906362,3.32,120,-7.55
16660,1906506,-0.5,121,-7.77
16661,1906524,-24.98,100,-7.63
16662,1906572,-23.93,100,-7.86
16663,1906674,-1.81,113,-7.79
16664,1906770,-23.04,100,-7.97
16665,1906962,-46.1,100,-8.42
16666,1907130,-5.2,101,-8.36
16667,1907250,11.0,113,-8.21
16668,1907256,8.97,125,-8.08
16669,1907274,-22.68,100,-8.16
16670,1907520,39.93,125,-7.67
16671,1907586,-2.03,104,-7.48
16672,1907730,-15.02,100,-7.74
16673,1907850,-32.9,100,-8.06
16674,1907856,-28.34,100,-8.28
16675,1907874,-43.48,100,-8.69
16676,1908120,-10.92,100,-8.67
16677,1908336,21.0,125,-8.65
16678,1908390,-2.29,110,-8.16
16679,1908450,-42.07,100,-8.52
16680,1908456,-16.6,100,-8.46
16681,1908624,35.31,125,-8.1
16682,1908720,-28.88,100,-8.29
16683,1908990,4.04,109,-8.13
16684,1909050,-12.04,100,-8.22
16685,1909056,2.11,111,-8.2
16686,1909098,-2.56,107,-8.1
16687,1909224,-27.96,100,-8.34
16688,1909320,-24.62,100,-8.67
16689,1909590,-47.63,100,-9.05
16690,1909668,-0.77,103,-9.02
16691,1909764,-1.26,111,-8.97
16692,1909806,7.02,125,-9.17
16693,1909926,-5.61,101,-9.67
16694,1909974,31.39,125,-8.97
16695,1910226,-1.77,106,-9.08
16696,1910382,-1.32,103,-8.88
16697,1910412,-6.97,101,-9.01
16698,1910418,24.14,125,-8.47
16699,1910532,-6.0,101,-8.54
16700,1910592,-2.26,103,-8.75
16701,1910868,-1.31,107,-8.67
16702,1911024,-8.56,101,-8.65
